"E_km","N_km","group"
1059.31566675192,6216.8640671652,1
1059.3236842,6216.86724803,1
1059.41861009,6216.91508986,1
1059.50966759,6216.96336091,1
1059.55495872,6216.98857984,1
1059.69671642,6217.07377472,1
1059.70742625,6217.08070348,1
1059.85284167,6217.18227499,1
1059.96465373,6217.26643051,1
1059.98445724,6217.27931813,1
1060.04211433,6217.31465697,1
1060.17859375,6217.39330862,1
1060.27086397,6217.441479,1
1060.34869309,6217.47806931,1
1060.40776173,6217.50679306,1
1060.56293412184,6217.58478676579,1
1060.82615149,6217.66180369,1
1061.31980330415,6217.88814596831,1
1061.59204477,6217.99152221,1
1061.6831768,6218.03510788,1
1061.84669176,6218.12087027,1
1061.90510725,6218.15431565,1
1062.16048653,6218.27466903,1
1062.80752374,6218.71504094,1
1063.28668362,6219.33390313,1
1063.31565252,6219.38672111,1
1063.45858775558,6219.52208752408,1
1063.46816577605,6219.52803631619,1
1063.47438772,6219.51661257,1
1063.56140532,6219.56400671,1
1063.68414490512,6219.63927088224,1
1063.7277353,6219.65459835,1
1063.89573376,6219.74609873,1
1064.24590072,6219.97687051,1
1064.29748737,6220.01746159,1
1064.35612036,6220.06088689,1
1064.36695783,6220.06843371,1
1064.51877411,6220.1581748,1
1064.58385504,6220.19799768,1
1064.78061857,6220.32256298,1
1065.44081811,6220.93144624,1
1065.46609141,6220.96502431,1
1065.49684752,6221.00172274,1
1065.65509454,6221.21212569,1
1065.83590580801,6221.48090642429,1
1065.85176028208,6221.50256789396,1
1065.85357546,6221.50108747,1
1066.213534735,6221.94244085781,1
1066.35085223,6222.05844031,1
1066.37469204,6222.07537618,1
1066.49165895,6222.15746193,1
1066.67371533,6222.28350928,1
1066.65830450943,6222.30576788327,1
1067.19874727744,6222.79072266544,1
1067.20922009,6222.78197123,1
1067.341146,6222.93984651,1
1067.34381062,6222.94270105,1
1067.51248867,6223.14356669,1
1067.5399859,6223.18003691,1
1067.5443691,6223.18586814,1
1067.55681066,6223.20247022,1
1067.64159129,6223.30393286,1
1067.69835795,6223.36498805,1
1067.71569731,6223.38207613,1
1068.0881272,6223.84937519,1
1068.18229609021,6224.00190477213,1
1068.2482774,6224.08450656,1
1068.44107234,6224.3625508,1
1068.62960738064,6224.67810488858,1
1068.63151636,6224.68018875,1
1068.93163119,6225.08235209,1
1068.94779784,6225.10928743,1
1069.03343371,6225.2476668,1
1069.10247611,6225.36640255,1
1069.14305904,6225.44082761,1
1069.14872287,6225.45127349,1
1069.17726072,6225.50420611,1
1069.27877361,6225.6626151,1
1069.32598161,6225.72531897,1
1069.33528758,6225.73775986,1
1069.38545293,6225.80526077,1
1069.6627468,6226.27960068,1
1069.71203078,6226.39028826,1
1069.7205371,6226.40897806,1
1069.75958874,6226.49294472,1
1069.8004187,6226.57868631,1
1069.83038978,6226.63737999,1
1069.86266636437,6226.69661230001,1
1070.03685320863,6226.98817869033,1
1070.05453616,6227.00685114,1
1070.18662051,6227.16372584,1
1070.43202964,6227.51143982,1
1070.446701,6227.53651592,1
1070.45753445,6227.55372643,1
1070.55228719,6227.71772292,1
1070.61493122,6227.83630071,1
1070.7849818082,6228.27726394903,1
1070.78819671,6228.27624599,1
1070.80475196786,6228.32853053819,1
1070.82666292,6228.38534848,1
1070.82949868447,6228.40668521919,1
1070.92504035958,6228.70842339553,1
1071.12984999081,6228.92646045267,1
1071.13290745,6228.92368002,1
1071.35481195588,6229.16769383243,1
1071.49333732,6229.27857142,1
1071.48680422097,6229.28673357435,1
1071.83271986,6229.59803507,1
1072.16755601,6230.08705197,1
1072.26160577191,6230.26701002901,1
1072.27096732,6230.27969445,1
1072.27945195,6230.29105526,1
1072.32941034,6230.35716347,1
1072.32523637624,6230.36031776077,1
1072.51658208,6230.58899154,1
1072.57221172777,6230.68443025647,1
1072.59320099,6230.71228641,1
1072.60330549,6230.72579127,1
1072.66390212,6230.80735195,1
1072.8009604,6230.97138999,1
1072.79767808139,6230.97413245725,1
1072.9321511017,6231.1390711591,1
1073.05127894,6231.24252287,1
1073.26026306,6231.44660818,1
1073.29279001,6231.48231689,1
1073.4434713,6231.66431903,1
1073.45375476,6231.67800881,1
1073.5097980707,6231.77024396615,1
1073.6754083853,6231.96480464453,1
1073.8762121,6232.0832642,1
1073.98936228868,6232.17787983867,1
1074.038199,6232.19884607,1
1074.14502327,6232.24705629,1
1074.27313306,6232.29658739,1
1074.37831119,6232.33073376,1
1074.40778897,6232.339903,1
1074.47192466,6232.35898741,1
1075.13396988,6232.6672796,1
1075.27741478947,6232.76175118035,1
1075.50678224,6232.84230279,1
1075.51067988,6232.84390682,1
1076.08635904,6233.17640621,1
1076.20632795531,6233.26896317183,1
1076.25412346294,6233.29457049753,1
1076.35889638479,6233.33893664205,1
1076.55215407237,6233.38746222221,1
1076.6305107,6233.39454802,1
1076.71442234,6233.39735082,1
1076.98082402,6233.42055878,1
1077.02439515,6233.42671689,1
1077.05157452,6233.43071071,1
1077.0923614,6233.43693318,1
1077.41832337,6233.50921527,1
1077.47400871,6233.52553242,1
1077.47669229,6233.52632041,1
1077.66201518,6233.5808497,1
1077.7199683,6233.59866816,1
1077.84379718,6233.6383908,1
1077.90872329,6233.66020356,1
1078.00144513,6233.69277482,1
1078.05822213,6233.71120844,1
1078.08765989,6233.71999456,1
1078.20658877995,6233.76417939065,1
1078.79484139,6233.93516574,1
1078.78922187388,6233.95449883278,1
1079.38833453,6234.15397292,1
1079.49312404047,6234.21100933918,1
1079.63379005,6234.24948746,1
1080.39082321,6234.6010222,1
1080.42888074,6234.62719584,1
1080.45132908,6234.64281597,1
1080.50102303954,6234.6777992777,1
1080.72418575,6234.79849102,1
1080.81654061679,6234.85391482555,1
1080.82599366,6234.85674615,1
1080.97281397,6234.8562736,1
1081.6796271,6234.95590129,1
1082.32947559,6235.2512103,1
1082.8693827,6235.71812654,1
1083.25533432,6236.31858622,1
1083.26253082244,6236.33436020158,1
1083.49095455,6236.48474212,1
1083.48889744733,6236.48786677122,1
1083.55094357,6236.52450823,1
1083.57650819,6236.54233373,1
1083.67102365982,6236.60835192078,1
1083.68197137,6236.61485442,1
1083.96382242,6236.80956054,1
1083.99399349,6236.83361629,1
1084.06368809,6236.88225496,1
1084.14493011,6236.93440468,1
1084.17272119,6236.95076361,1
1084.31483674576,6237.04159733553,1
1084.49194499,6237.1382092,1
1084.54217791615,6237.16722338477,1
1084.55461688,6237.17203619,1
1084.67765163,6237.2232011,1
1085.32066791,6237.61309046,1
1085.38205129,6237.66437898,1
1085.53271003,6237.78233319,1
1085.57344507,6237.81491675,1
1085.62246275,6237.8549712,1
1085.86077131,6238.02067565,1
1085.85766743684,6238.02513949843,1
1085.90149709959,6238.05536352182,1
1085.90358216,6238.05234759,1
1086.12670533,6238.20660349,1
1086.19709761,6238.2480811,1
1086.19548204406,6238.25082290167,1
1086.40359831,6238.37371393,1
1086.50871465,6238.44696329,1
1086.55428162,6238.47411076,1
1086.87132704,6238.69807561,1
1087.00383877,6238.80805176,1
1087.02965624,6238.82878686,1
1087.21756626,6238.97536827,1
1087.22221611,6238.97900428,1
1087.32286674,6239.05790094,1
1087.53698899424,6239.19329968966,1
1087.60778576253,6239.22928975415,1
1088.16936144,6239.40533429,1
1088.15901105764,6239.43835163454,1
1088.95710801,6239.75316796,1
1088.9867219792,6239.77372400267,1
1089.67596823458,6240.04273471727,1
1089.71452735,6240.0516555,1
1089.85358468,6240.09607593,1
1089.92885464,6240.12144479,1
1089.99742649,6240.14577589,1
1090.11689998,6240.19164387,1
1090.31595541,6240.27397054,1
1090.48390813,6240.35081674,1
1090.62905787154,6240.42382983633,1
1090.71062193,6240.45079385,1
1090.7155385,6240.45333795,1
1090.93406293,6240.58082797,1
1091.01910561656,6240.63639401116,1
1091.15015089,6240.67890983,1
1091.56479596,6240.85619477,1
1091.98419947485,6241.08224816213,1
1092.04726472948,6241.10880714348,1
1092.10071133,6241.12795625,1
1092.21274458,6241.17115915,1
1092.21717114,6241.17298943,1
1092.34088901,6241.21668717,1
1092.42940022,6241.2428095,1
1092.55961856,6241.2851507,1
1092.59258399,6241.29687717,1
1092.70224525,6241.33881194,1
1092.84694755,6241.39807754,1
1092.92947243,6241.42825427,1
1093.19221635294,6241.547680649,1
1093.19361395,6241.54477364,1
1093.3777709,6241.63331042,1
1093.46502698,6241.66954667,1
1093.6555306,6241.73126369,1
1093.69042044,6241.73954272,1
1094.31580615,6241.98024346,1
1094.37082077,6242.01042918,1
1094.588082298,6242.10469137049,1
1094.73948547,6242.16038686,1
1094.95441146,6242.248261,1
1095.08828874,6242.293992,1
1095.54026022,6242.50057335,1
1095.64135751,6242.5595731,1
1095.79818993,6242.63691996,1
1095.95126298,6242.69949938,1
1095.96910999,6242.70663595,1
1096.28306167,6242.82938608,1
1096.42687602,6242.8908684,1
1096.49620137,6242.92310676,1
1096.75460235,6243.00076392,1
1096.82030302,6243.02150018,1
1097.26784303,6243.16956273,1
1097.6447758,6243.32959105,1
1097.72869889,6243.37365462,1
1098.10790635536,6243.56076039059,1
1098.11755287,6243.56341691,1
1098.48788018855,6243.7402265292,1
1098.62031171,6243.78221799,1
1098.91776527,6243.89790684,1
1099.14814708,6244.00490699,1
1099.17094736,6244.01532888,1
1099.29436812357,6244.08598140432,1
1099.40687266,6244.1252141,1
1099.41121767,6244.1269206,1
1099.44486775094,6244.141997455,1
1099.4563378,6244.14464148,1
1099.59298563,6244.19830976,1
1099.94811771,6244.37131846,1
1100.10473514709,6244.46359265016,1
1100.10802149763,6244.46503748951,1
1100.10828117,6244.46428313,1
1100.28375558,6244.5246865,1
1100.63370098335,6244.68492730233,1
1100.63561199,6244.68106003,1
1100.83893123,6244.78152992,1
1101.1611033,6244.97197729,1
1101.22751358,6245.01827383,1
1101.25517304,6245.0374282,1
1101.45243177,6245.14895989,1
1101.51194293,6245.17579312,1
1101.60947964,6245.2223342,1
1101.70092729025,6245.26842228738,1
1101.74216503343,6245.28603337723,1
1101.77135033,6245.29590793,1
1102.16501085,6245.46807726,1
1102.5326635,6245.66812911,1
1102.70183669479,6245.77272858839,1
1102.70299467,6245.77091185,1
1102.8349374,6245.85501114,1
1102.93725221,6245.91437216,1
1103.01517261,6245.95964965,1
1103.22057471421,6246.06118287197,1
1103.29256606,6246.09415359,1
1103.3638893,6246.13012879,1
1103.4208864,6246.15730322,1
1103.88796262,6246.44691128,1
1103.92173312,6246.47340138,1
1104.04089531,6246.55616395,1
1104.12833867,6246.60964787,1
1104.23710022643,6246.68034429722,1
1104.25539458218,6246.69132969388,1
1104.59800649,6246.80078433,1
1104.75712873,6246.8576135,1
1104.89837928,6246.91351098,1
1105.51121815,6247.26310039,1
1105.65306655,6247.3731857,1
1105.65944668,6247.37691471,1
1105.65767584158,6247.37994451958,1
1105.82424594026,6247.48265480319,1
1105.9938384,6247.55709279,1
1106.0405938,6247.58416425,1
1106.13440224,6247.62776248,1
1106.58225601,6247.89601129,1
1106.61831532,6247.92309843,1
1106.62582943,6247.9283576,1
1106.80590414222,6248.03590784514,1
1106.90986964,6248.09294704,1
1107.0819293,6248.19549111,1
1107.14110439,6248.22497517,1
1107.2191532,6248.26069144,1
1107.42721841,6248.36795753,1
1107.44615786,6248.37887301,1
1107.45060186,6248.38144033,1
1107.50209705,6248.41125984,1
1107.67436238406,6248.52130879505,1
1107.87413392,6248.63627521,1
1108.03360034,6248.70985877,1
1108.11506277,6248.749252,1
1108.21101258,6248.79781275,1
1108.28129682,6248.83479793,1
1108.43998792,6248.92155108,1
1108.49516359,6248.95262854,1
1108.50819007,6248.96018455,1
1108.62566751,6249.03273527,1
1109.15932442,6249.38302525,1
1109.15487679176,6249.38980108629,1
1109.28334322,6249.46460434,1
1109.61754221,6249.70947331,1
1109.61554911512,6249.71219350068,1
1109.68157323,6249.7569548,1
1109.75305838,6249.81264009,1
1109.82608638,6249.86935666,1
1110.09419261196,6250.02538322327,1
1110.12652227,6250.0372992,1
1110.21872272,6250.06708634,1
1110.55971316,6250.20572829,1
1111.498066,6250.67046729,1
1111.7018855,6250.78353828,1
1111.83433568199,6250.86531459922,1
1112.14751934914,6250.95485072636,1
1112.19977713,6250.96256316,1
1112.71251303,6251.10342946,1
1112.71192047143,6251.10558629983,1
1112.87234558,6251.13231923,1
1113.03015574,6251.18228688,1
1113.24659414013,6251.29281373001,1
1113.4901009528,6251.35940705565,1
1113.49490128,6251.36009964,1
1113.54858513319,6251.36782107259,1
1113.78803622,6251.36382581,1
1113.89401457396,6251.37954339588,1
1114.28188786,6251.36467691,1
1114.35168965437,6251.33258786207,1
1114.35965088185,6251.30427933029,1
1114.35161695,6251.14850665,1
1114.32831978489,6251.09936021972,1
1114.21472294261,6251.00078882596,1
1113.76117252,6250.76171391,1
1113.27510711296,6250.26721777715,1
1113.04881687,6250.32855689,1
1112.67081291579,6250.30850156656,1
1112.64397796,6250.30992133,1
1112.57692448884,6250.30352023567,1
1112.25899077,6250.28665199,1
1112.14628526496,6250.26241032376,1
1111.9098553,6250.23984012,1
1111.22811945,6249.95862191,1
1111.01943670214,6249.83373816648,1
1110.98792495,6249.81637594,1
1110.95526981,6249.79653521,1
1110.8608743,6249.74868289,1
1110.86532698921,6249.73989932698,1
1110.29713297,6249.37090558,1
1109.81379214,6248.78512678,1
1109.52863473,6248.08125149,1
1109.46797529,6247.32423393,1
1109.63741153,6246.58393228,1
1110.02130773,6245.92866221,1
1110.58423764,6245.41889257,1
1111.0391205643,6245.2097651506,1
1111.25694288,6245.09287413,1
1112.00137672,6244.83434305,1
1112.78930133,6244.82038323,1
1113.54242599,6245.05238176,1
1114.18591781,6245.50728652,1
1114.65583738,6246.13989672,1
1114.73309461561,6246.28806797987,1
1114.95615018,6246.20921111,1
1115.69641232,6246.06798216,1
1116.44512735,6246.15376935,1
1116.64893490847,6246.20916255243,1
1116.83740025434,6245.93681004902,1
1116.90223489,6245.8061577,1
1117.47675552,6245.23308863,1
1118.20455632,6244.87421801,1
1119.00895827,6244.76735544,1
1119.8052119,6244.92375965,1
1120.5094262,6245.32695234,1
1121.04740716,6245.93445428,1
1121.36247465,6246.6822608,1
1121.37072419,6246.71660489,1
1121.39315269,6246.80997821,1
1121.43295674201,6246.97568856852,1
1121.46389713475,6247.00422897986,1
1121.64066691,6247.01580554,1
1122.5627433,6247.25839638,1
1123.32693876,6247.82855468,1
1123.35879903365,6247.86359241886,1
1123.43451991,6247.88012973,1
1123.70732199,6247.98577662,1
1123.82732683032,6248.04155015133,1
1123.93631269518,6248.07771977591,1
1123.97736504,6248.0871029,1
1124.0611566,6248.11383193,1
1124.74696792,6248.45590386,1
1125.29692956,6248.98965714,1
1125.6593583,6249.66493174,1
1125.80019451,6250.41826801,1
1125.73381093294,6250.95545998141,1
1125.74688736,6250.95738145,1
1125.74054481,6251.00054524,1
1125.73428256,6251.23232804,1
1125.57173882,6252.05394314,1
1125.14695187,6252.77576576,1
1124.50759789,6253.31678177,1
1123.72543509,6253.61626998,1
1122.88824989,6253.64061718,1
1122.09000419,6253.38709076,1
1122.02959180683,6253.35595894715,1
1121.84854192584,6253.28784856311,1
1121.84819825,6253.28890784,1
1121.55091359,6253.19245567,1
1121.36708667665,6253.09698030134,1
1121.36208078,6253.09562631,1
1121.20093615456,6253.03930743791,1
1121.22723524888,6253.33115500712,1
1121.23103923,6253.34166476,1
1121.25474946,6253.37141934,1
1121.29981304281,6253.43931975936,1
1121.35679547,6253.47891713,1
1121.55662742755,6253.67176709929,1
1121.67879096,6253.74503227,1
1121.68822416,6253.74984886,1
1121.69734198,6253.75452801,1
1121.73137595,6253.77208202,1
1121.88846681,6253.84414214,1
1121.88796068557,6253.84524548993,1
1121.9822427,6253.88780271,1
1122.00827209,6253.90083016,1
1122.0847672,6253.93795989,1
1122.07960502674,6253.94859506321,1
1122.19448859,6253.98902545,1
1122.20147913376,6253.99284721978,1
1122.4145452643,6254.05092343745,1
1122.55798145039,6254.07223099539,1
1122.93992194,6254.08165527,1
1123.08057675097,6254.09384290139,1
1123.13724794,6254.09289076,1
1123.54261942,6254.11908717,1
1123.57072900399,6254.12321674424,1
1123.8445427,6254.13212463,1
1123.89058238,6254.13902686,1
1123.9212487299,6254.14353369724,1
1124.31189518056,6254.13889221112,1
1124.62002872,6254.08340759,1
1125.35128666,6254.16969078,1
1126.02569044,6254.46526226,1
1126.35884863748,6254.67453541407,1
1126.44291583587,6254.69932100665,1
1126.70054317,6254.76973725,1
1126.87840471,6254.82923553,1
1127.00055025,6254.86330875,1
1127.11616304,6254.88931526,1
1127.16140467,6254.89861741,1
1127.3001562,6254.92448375,1
1127.61499695,6255.00465099,1
1127.62922756,6255.00927784,1
1128.28296506,6255.33386609,1
1128.36313469,6255.38958289,1
1128.63433389,6255.53215879,1
1128.81486173,6255.60024922,1
1129.08119058,6255.67872085,1
1129.07738912807,6255.69162279068,1
1129.54329083941,6255.87671024666,1
1129.54991439,6255.86213199,1
1129.94949926,6256.04368118,1
1130.17324451,6256.11511067,1
1130.2526176,6256.13759178,1
1130.59954416,6256.22359125,1
1130.67574611,6256.23997667,1
1131.18355852,6256.33270372,1
1131.25205105,6256.34325734,1
1131.65119917,6256.39347427,1
1131.73595709,6256.4056155,1
1131.80218322,6256.41626252,1
1132.16020082,6256.39154332,1
1132.39841292714,6256.39599827813,1
1132.53254485204,6256.37539757027,1
1133.03895868,6256.14727468,1
1133.09224684,6256.1240117,1
1133.20385554134,6256.07682638494,1
1133.21972601,6256.06209272,1
1133.38110194767,6255.77633412444,1
1133.40100943749,6255.72341808616,1
1133.41676595,6255.6734859,1
1133.51325800484,6255.47727645659,1
1133.35450579516,6255.45823465277,1
1132.78482905,6255.47554551,1
1132.05566489,6255.270806,1
1131.4212697,6254.8571136,1
1130.93986561,6254.27243526,1
1130.65563386,6253.5704303,1
1130.59466003,6252.81552577,1
1130.76254006,6252.07700363,1
1130.85762626,6251.83584848,1
1130.92718216857,6251.71107209256,1
1130.98871657,6251.51841163,1
1131.04445709,6251.362013,1
1131.06384034,6251.3128537,1
1131.08369903758,6251.26614876058,1
1131.11022302,6251.17132745,1
1131.11660523507,6251.15256004015,1
1131.11755194,6251.1451271,1
1131.1697573,6250.95849672,1
1131.19666625,6250.86880885,1
1131.30540456,6250.52959637,1
1131.31952735562,6250.48987607916,1
1131.35844395,6250.00298151,1
1131.67963089,6249.25643237,1
1132.22331003,6248.65235483,1
1132.93202565,6248.25458749,1
1133.73088106,6248.1051662,1
1134.07419405256,6248.15411558,1
1134.34139731,6248.15164438,1
1134.35165948953,6248.14820619514,1
1134.36461529975,6248.13940060211,1
1134.51282634355,6247.97459854383,1
1134.52786176,6247.94769286,1
1134.56133052715,6247.90554433949,1
1134.65797225,6247.65998189,1
1134.73533982397,6247.52922852718,1
1134.74312788879,6247.49917386605,1
1134.73912123159,6247.38434417716,1
1134.65996562,6246.88346159,1
1134.65261099,6246.72120447,1
1134.65757329895,6246.72097954341,1
1134.64466279,6246.64882952,1
1134.64378254,6246.59452386,1
1134.6706828,6246.18603656,1
1134.69639265,6246.01326531,1
1134.6981822,6246.00080909,1
1134.71440085,6245.88373504,1
1134.9866626,6245.04696457,1
1135.02218076,6244.9806115,1
1135.04691135,6244.93030354,1
1135.04823633,6244.9276123,1
1135.0833958,6244.85630573,1
1135.10079654,6244.82169417,1
1135.13657413329,6244.75188259716,1
1135.1421121,6244.73524556,1
1135.3504715,6244.33399572,1
1135.35472738787,6244.33620570032,1
1135.40029436748,6244.24371738613,1
1135.50427617,6243.94597389,1
1135.62407734224,6243.68962925457,1
1135.63324113,6243.66786872,1
1135.63759108403,6243.66071321688,1
1135.71812921,6243.48838171,1
1135.77632666,6243.39093504,1
1135.79486377054,6243.4020058397,1
1136.01392567012,6243.04165763978,1
1135.9887288,6243.07782949,1
1136.07125919082,6242.94048108201,1
1136.2569349,6242.42284018,1
1136.59771697917,6241.80205769062,1
1136.04032256,6242.23443412,1
1135.70831041365,6242.4116160815,1
1135.12770535,6242.85504706,1
1134.34924747,6243.11513087,1
1133.52851376,6243.10909564,1
1132.7539649,6242.83759186,1
1132.6910742997,6242.80306732966,1
1132.58341348,6242.75429606,1
1132.14749879,6242.53863411,1
1132.13769352,6242.53546701,1
1132.13964834456,6242.52941492294,1
1131.8941799,6242.44920473,1
1131.71843565,6242.37444185,1
1131.72043338215,6242.36974580376,1
1131.67970333042,6242.35229803014,1
1131.6787071,6242.35463353,1
1131.52449478,6242.28885275,1
1131.22394798,6242.1359259,1
1131.18834920674,6242.11467490195,1
1131.12421916,6242.0855311,1
1131.08959712,6242.07137303,1
1131.00525571,6242.04037361,1
1130.99827976,6242.03809079,1
1130.62488143,6241.88139182,1
1130.43848342,6241.78472649,1
1130.33661087,6241.73891708,1
1130.20608551,6241.68659097,1
1129.84700763,6241.50798479,1
1129.73319528,6241.43947382,1
1129.74459297624,6241.42053964653,1
1129.17748744,6240.99634905,1
1128.7003639,6240.26302726,1
1128.50512307,6239.410215,1
1128.57184109966,6238.88646104115,1
1128.54177895,6238.88204844,1
1128.55572517,6238.78703569,1
1128.57424656,6238.66111849,1
1128.57537698,6238.65342396,1
1128.61344904906,6238.49850989338,1
1128.68531197663,6237.87861130734,1
1128.68005721,6237.85608344,1
1128.6757077452,6237.84057173893,1
1128.60148031,6237.69863024,1
1128.41163807,6237.22200533,1
1128.38598409,6237.13151653,1
1128.37713619,6237.10485808,1
1128.24961848,6236.822706,1
1128.183693,6236.66221727,1
1128.17022793,6236.62590078,1
1128.15312748,6236.5845731,1
1128.08665424,6236.40468455,1
1128.08250214,6236.39196793,1
1128.02622793,6236.1917444,1
1128.01275435,6236.13481109,1
1128.00164792,6236.08567655,1
1127.95986567,6235.89176899,1
1127.90480455,6235.29341302,1
1127.96931332789,6234.86418477245,1
1127.96935436931,6234.86215815505,1
1127.96905387,6234.86211413,1
1127.96940360363,6234.859726973,1
1127.97498893953,6234.58392411324,1
1127.97242415,6234.56882481,1
1127.96354608,6233.78763343,1
1127.98077115,6233.67010673,1
1127.98777151,6233.62238917,1
1128.0463908,6233.33855449,1
1128.04841968,6233.33097839,1
1128.08020447,6233.22221656,1
1128.11511301,6233.11209854,1
1128.13993974,6232.99987646,1
1128.35479804,6232.40218219,1
1128.71334004,6231.87792066,1
1128.71638448,6231.87449958,1
1128.78217956,6231.79083911,1
1129.08813138,6231.46619457,1
1129.20747163,6231.36031664,1
1129.23524612841,6231.39162265045,1
1129.97166358,6230.88169367,1
1130.08065913,6230.83882983,1
1130.88268659,6230.66793911,1
1131.69686337,6230.76575454,1
1131.93132056397,6230.8342711399,1
1131.99282262249,6230.76597723784,1
1132.173045,6230.45393384,1
1132.19781789,6230.42312436,1
1132.22319514,6230.39156324,1
1132.29677410796,6230.30005473393,1
1132.36235767,6230.21078034,1
1132.42194799,6230.13453241,1
1132.54279071,6229.95600896,1
1132.80248696,6229.63352233,1
1132.95905466,6229.4690778,1
1133.27139099,6229.19164714,1
1133.31106371,6229.16194641,1
1133.53691733,6229.01127823,1
1133.55904125062,6228.99819688542,1
1133.67578914478,6228.89879123732,1
1133.82837433061,6228.67061465893,1
1133.83518765,6228.65341013,1
1133.95194438,6228.417797,1
1134.14057763,6228.09895652,1
1134.27237355,6227.90974022,1
1134.28531935395,6227.91875743541,1
1134.62495657562,6227.57665001628,1
1134.61225475,6227.56511513,1
1134.92893951344,6227.21639260774,1
1134.96113914,6227.17095936,1
1134.96326840894,6227.1724684237,1
1135.07615223,6226.97803207,1
1135.09224002,6226.95774549,1
1135.10001744,6226.9465576,1
1135.65866713,6226.36911965,1
1135.77355571,6226.28348259,1
1135.90297381,6226.18601154,1
1135.91947762,6226.17368794,1
1135.95004545,6226.15105809,1
1136.04202505,6226.07242635,1
1136.74473045,6225.6488356,1
1136.8317822817,6225.61430502424,1
1137.24032431,6225.38558793,1
1137.94781318,6225.12036129,1
1138.7022288,6225.07861519,1
1139.43466157,6225.26416279,1
1140.07820982,6225.66005586,1
1140.26082956366,6225.87000002917,1
1140.61664947,6226.19352789,1
1141.08629616,6226.7700075,1
1141.36561491,6227.45912127,1
1141.42989624,6228.19990778,1
1141.27345358,6228.9268345,1
1141.26085848,6228.96017025,1
1141.06614756,6229.36247691,1
1141.01030103,6229.45558728,1
1140.92511406,6229.58797871,1
1140.89627230521,6229.62984427979,1
1140.88921668522,6229.64623804565,1
1140.86239466,6229.77286168,1
1140.87330026,6229.98508743,1
1140.87242099,6230.25778095,1
1140.86108133,6230.45378276,1
1140.837818,6230.6787533,1
1140.81491623,6230.83205932,1
1140.80612716635,6230.83074635708,1
1140.73944846,6231.23079074,1
1140.71067872,6231.32961855,1
1140.67830952213,6231.40750869982,1
1140.58453385,6231.75821099,1
1140.57640081268,6231.81604885191,1
1140.56616395,6232.09440221,1
1140.56919072,6232.13478232,1
1140.61668786,6232.41667253,1
1140.5615971,6233.49623356,1
1140.55496485,6233.52030057,1
1140.54712767,6233.55017639,1
1140.50981924,6233.69991229,1
1140.41891963,6233.98884155,1
1140.38589206,6234.07516483,1
1140.35373861,6234.17054969,1
1140.31723344,6234.29522563,1
1140.28989312,6234.38263139,1
1140.20341133,6234.64231657,1
1140.18189848,6234.7140091,1
1140.11892975,6234.94922683,1
1140.08486783,6235.07982795,1
1139.98226307,6235.38909521,1
1139.97466254,6235.40782178,1
1139.92539542,6235.55478826,1
1139.87267633,6235.75189115,1
1139.80710342,6236.00328512,1
1139.78738597,6236.07454602,1
1139.73439544,6236.25559825,1
1139.69912812,6236.37599775,1
1139.63501072,6236.56621956,1
1139.59769199,6236.66380383,1
1139.55480878,6236.80562461,1
1139.03231609291,6237.70164866491,1
1139.04027273,6237.70741729,1
1138.98242689671,6237.78720377596,1
1138.97010932,6237.80832722,1
1138.95765000785,6237.82137842232,1
1138.83734535228,6237.9873140683,1
1138.79329126,6238.09718491,1
1138.28567369,6238.70176863,1
1138.22953735,6238.75039285,1
1138.08248693,6238.86836128,1
1138.04951168,6238.8928302,1
1137.78703059,6239.13055166,1
1137.72556331978,6239.18095223191,1
1137.56359181,6239.33959983,1
1137.49248406923,6239.4635064246,1
1137.47912865,6239.50148015,1
1137.45549931,6239.57986988,1
1137.416992,6239.74969569,1
1137.40259708,6239.84293379,1
1137.39982301,6239.86186129,1
1137.37666422,6240.02876485,1
1137.37305418,6240.05384762,1
1137.36204327,6240.12769578,1
1137.35827634,6240.18709008,1
1137.16357931,6241.00796666,1
1136.78879800498,6241.59016179647,1
1137.20713159,6241.19771996,1
1137.91791147,6240.86466576,1
1138.13589608168,6240.83773689457,1
1138.13231426,6240.82053726,1
1138.54319562261,6240.734971268,1
1139.14761846,6240.54987702,1
1139.14904502567,6240.54967678885,1
1139.24913962157,6240.52121012429,1
1139.43532834,6240.44027576,1
1139.44570879,6240.43467227,1
1139.51931898,6240.39163048,1
1139.72080704,6240.26439704,1
1139.74285914,6240.25063168,1
1139.88416181,6240.16344532,1
1140.00464174,6240.0936626,1
1140.00528225,6240.09331506,1
1140.2337691,6239.94699513,1
1140.23663490197,6239.95147024175,1
1140.56917372,6239.75176879,1
1140.61837277,6239.72863138,1
1140.67974994,6239.69767773,1
1140.77280632,6239.64749119,1
1140.8091683,6239.62826513,1
1140.94000955,6239.56045538,1
1140.98192226,6239.53396204,1
1141.55289548,6239.26703927,1
1142.20691786,6239.05688308,1
1142.21790084577,6239.0910629849,1
1142.93564123,6238.8668538,1
1142.94549635,6238.86611742,1
1143.28956545,6238.86415188,1
1143.4580593914,6238.87480758762,1
1143.52418096,6238.87614145,1
1143.73942608,6238.88913552,1
1143.7875683,6238.8882813,1
1143.88542459,6238.88846044,1
1144.06838425,6238.89237695,1
1144.11942383,6238.89242717,1
1144.27300587,6238.88944183,1
1144.43531282,6238.89155749,1
1144.83546666,6238.90977869,1
