"E_km","N_km","group"
1340.87184388523,6384.12602106352,2
1340.96566112807,6384.14537862723,2
1341.07762871131,6384.23495310925,2
1341.09566974583,6384.30553159989,2
1341.00067685007,6384.74296250653,2
1341.01703877187,6384.81239673451,2
1341.04824305513,6384.81922170863,2
1341.08125196387,6384.82650896511,2
1341.11892878427,6384.80188359698,2
1341.23898395435,6384.40112366516,2
1341.25479210018,6384.1756854345,2
1341.20646500239,6383.93570138803,2
1341.17834458585,6383.76503311164,2
1341.14989358744,6383.59603305359,2
1341.17593638758,6383.46975008806,2
1341.22817052538,6383.38386838236,2
1341.38108524577,6383.28423856581,2
1341.45627953547,6383.23585261205,2
1341.60886414275,6383.13788967828,2
1341.72192199381,6383.06414441279,2
1341.74973574429,6382.93863745734,2
1341.80872247196,6382.82007568459,2
1341.90383117951,6382.67525389588,2
1341.94127058458,6382.65192841573,2
1342.11244682798,6382.6220853547,2
1342.23743766683,6382.64870920126,2
1342.30799606461,6382.63224267658,2
1342.37706444311,6382.61370649397,2
1342.35869082765,6382.54472938923,2
1342.27139091659,6382.49348108369,2
1342.22855059264,6382.38493373159,2
1342.31219112955,6382.30507897359,2
1342.42738155646,6382.23044747586,2
1342.54048475779,6382.15670916089,2
1342.65339980196,6382.08383104139,2
1342.6617371273,6382.05272666407,2
1342.87707406821,6381.96725517518,2
1343.02120939198,6381.90126736266,2
1343.12446282048,6381.72664757643,2
1343.15886795754,6381.56932351543,2
1343.18468470355,6381.44427330244,2
1343.15338573431,6381.43781617873,2
1343.19960110222,6381.38135344161,2
1343.15008425908,6381.30504945381,2
1343.13186600305,6381.2352674028,2
1343.02506154596,6381.27835669378,2
1342.82569392799,6381.1375153103,2
1342.70715772081,6381.07937386572,2
1342.62941705189,6380.83282564842,2
1342.714308018,6380.58884090009,2
1342.87357461943,6380.45901051232,2
1342.91120127018,6380.43482129804,2
1342.9618135904,6380.34773695151,2
1343.1210952056,6380.21790838391,2
1343.16548878474,6380.16104273462,2
1343.28687699903,6380.05663263764,2
1343.33302757271,6380.00054103154,2
1343.28979050839,6379.89370934566,2
1343.17139531199,6379.8346979732,2
1343.0786883748,6379.65112155179,2
1343.13747772937,6379.53379818845,2
1343.21974794706,6379.45150696331,2
1343.18484643723,6379.31350484983,2
1343.01029297977,6379.21012170781,2
1342.75475274675,6379.02445688929,2
1342.60136505772,6378.82755333001,2
1342.5547603173,6378.58787542977,2
1342.56225836245,6378.39308230416,2
1342.47788736341,6378.17801413755,2
1342.44932838659,6378.00904727759,2
1342.46256317565,6377.9448521796,2
1342.38154514559,6377.8625640317,2
1342.23165292168,6377.7975706152,2
1342.07537139116,6377.76359691974,2
1341.91251210142,6377.76156820287,2
1341.79113174162,6377.86598196235,2
1341.68428825798,6377.90913121954,2
1341.61533578552,6377.92685927023,2
1341.53447675246,6377.84376851125,2
1341.52250684128,6377.74332312481,2
1341.53737363003,6377.68039105993,2
1341.58157568505,6377.62432020391,2
1341.56959011099,6377.52387069328,2
1341.47226940435,6377.37138580296,2
1341.37303481255,6377.21886578803,2
1341.27912975068,6377.19910939493,2
1341.23598856809,6377.09139828332,2
1341.21312180348,6377.05308394539,2
1341.02908862689,6377.14463819037,2
1340.85421675216,6377.04221938866,2
1340.72276821954,6377.04621993699,2
1340.58921766211,6377.05111033308,2
1340.5037907845,6376.99944161196,2
1340.42929242894,6376.88532700101,2
1340.36140457424,6376.73888733929,2
1340.31989627886,6376.63244000736,2
1340.31442676317,6376.5000977558,2
1340.30415156452,6376.40047793886,2
1340.31077680307,6376.36822128775,2
1340.15801152794,6376.46667590953,2
1340.06701069326,6376.74135644065,2
1339.9454777765,6376.84670123973,2
1339.90785502517,6376.87089174233,2
1339.93263480364,6376.90924068249,2
1339.92616642603,6376.94069313629,2
1339.88008224938,6376.99679946483,2
1339.80474256016,6377.04561034857,2
1339.71740304074,6376.99397134511,2
1339.69880969225,6376.92546129757,2
1339.59870605597,6376.93592720275,2
1339.50497695858,6376.91537120376,2
1339.46088561249,6376.97107820668,2
1339.42665918458,6377.12844034522,2
1339.32349825566,6377.30353303711,2
1339.15260970175,6377.33144925079,2
1338.9648077389,6377.29199990394,2
1338.80869339114,6377.25735274273,2
1338.68999847388,6377.19937326916,2
1338.65857824897,6377.19334109382,2
1338.59609816029,6377.17968115967,2
1338.37184214537,6377.45853138898,2
1338.14098892183,6377.7697049949,2
1338.09031667185,6377.8576747966,2
1338.00681280482,6377.93717286431,2
1337.87901141896,6378.0736192433,2
1337.58465564358,6378.0766655448,2
1337.40712642301,6378.13734393538,2
1337.28226306809,6378.10959098213,2
1337.21972132115,6378.09630299447,2
1337.11136155319,6378.13795011164,2
1337.09854713383,6378.20049218417,2
1337.12333989526,6378.23877864246,2
1337.17292542647,6378.31535164045,2
1337.18289537303,6378.41663970704,2
1337.11775994064,6378.565947098,2
1336.95233304689,6378.7270275548,2
1336.76203482721,6378.85025425519,2
1336.45964217858,6378.8836257274,2
1336.05349535879,6378.79571800722,2
1335.7953732566,6378.77220056571,2
1335.5075422808,6378.74393078684,2
1335.34938088464,6378.71030895609,2
1335.24926537996,6378.7212813523,2
1335.21795613088,6378.7148863348,2
1335.20525003253,6378.77699878395,2
1335.19240191196,6378.83991866961,2
1335.17116933591,6378.93438057685,2
1335.04349069392,6379.07090806997,2
1334.7724608085,6379.11080980144,2
1334.51356165045,6379.25111829337,2
1334.15907410459,6379.37103322847,2
1334.12135624967,6379.39610054767,2
1333.99345649855,6379.53392861713,2
1333.85331951836,6379.73171402952,2
1333.75700982994,6379.87464480703,2
1333.7606105431,6380.00739864943,2
1333.73876245726,6380.26475191402,2
1333.58295595493,6380.52531160475,2
1333.42782926671,6380.78740633967,2
1333.25611042244,6380.98046994975,2
1333.09114646872,6381.14047099026,2
1332.85115666068,6381.18895320017,2
1332.5033876914,6381.27713591674,2
1332.13640411866,6381.45970210336,2
1331.88775541811,6381.70139562761,2
1331.60803238314,6381.93590434256,2
1331.43640285773,6382.12910510247,2
1331.31550185559,6382.23339732268,2
1331.11718627563,6382.38834425903,2
1330.91283544148,6382.57309255366,2
1330.72298486873,6382.69612924475,2
1330.56441067401,6382.82555473248,2
1330.24972189506,6382.92186266307,2
1329.77474958587,6383.14689143449,2
1329.48305906385,6383.28114742018,2
1329.28047738835,6383.46717850007,2
1329.03857560362,6383.67714186324,2
1328.78207473894,6383.94969179482,2
1328.54827736704,6384.1294044114,2
1328.22813839134,6384.09319483132,2
1327.92654520545,6384.12592381044,2
1327.65745071807,6384.46104384344,2
1327.41939290868,6384.80378774249,2
1327.13612145947,6384.90707740788,2
1326.47141931579,6384.79547664494,2
1325.85581728411,6384.76291199383,2
1325.62937164586,6384.74674183263,2
1325.34693473558,6384.68565593279,2
1325.06633475795,6384.6249107488,2
1324.73401003667,6384.4886740692,2
1324.39335906036,6384.25159670626,2
1324.00125399429,6383.93734807897,2
1323.51964719841,6383.44039452001,2
1323.17133448773,6382.77564917453,2
1322.83304624466,6382.21250835348,2
1322.5575392899,6381.66039697968,2
1322.44979084451,6381.24472001901,2
1322.3190504955,6380.7908359356,2
1322.3339887285,6380.56454709774,2
1322.44036593622,6380.22650862564,2
1322.52590269224,6379.98254820472,2
1322.72577339237,6379.66553745703,2
1322.84869197018,6379.3977291195,2
1323.00309981739,6379.13532495752,2
1323.23466278229,6378.66132825479,2
1323.48684919461,6378.25620712461,2
1323.76840411354,6377.85782431411,2
1324.07244640818,6377.66183482771,2
1324.38895012013,6377.56579636113,2
1324.72843261999,6377.50802531124,2
1324.95940091437,6377.65557499287,2
1325.09458003974,6377.78371769824,2
1325.17563545855,6377.8665219539,2
1325.33169496295,6377.90065302061,2
1325.54644189422,6377.81514951455,2
1325.69253361073,6377.74678156941,2
1325.8171966059,6377.77507678764,2
1325.9920535664,6377.87762337877,2
1326.13160971494,6377.84165292793,2
1326.24824403388,6377.60614852917,2
1326.36345099603,6377.36820027984,2
1326.47649048971,6376.99879053736,2
1326.51858205894,6376.64820224116,2
1326.63152268474,6376.27921753479,2
1326.77405447495,6375.91573152611,2
1326.91174183448,6375.58578948947,2
1327.08932492661,6375.36218101764,2
1327.44489648804,6375.24054763175,2
1327.66599942747,6375.12452352485,2
1327.82462067409,6374.99496497982,2
1327.96019737959,6374.82757212425,2
1328.0523759959,6374.55222991168,2
1328.10510056206,6374.30118319706,2
1328.15965898603,6374.0505403245,2
1328.14346139824,6373.81747767282,2
1328.10172502909,6373.71073417908,2
1327.9765907715,6373.68408252232,2
1327.86192112997,6373.75746522288,2
1327.70964961363,6373.85555364957,2
1327.56373935898,6373.92216941036,2
1327.41316104555,6374.02146851774,2
1327.2898535755,6374.28961627514,2
1327.13753362498,6374.38814263818,2
1326.79176094857,6374.31388465197,2
1326.42912051191,6374.17118460962,2
1326.09395356403,6373.90175870462,2
1325.73994420898,6373.56384275441,2
1325.57558236408,6373.26553128464,2
1325.39630232565,6373.03154689269,2
1325.16924540258,6372.72023621985,2
1324.97749622903,6372.54789691327,2
1324.87759635887,6372.3958945016,2
1324.80473779439,6372.28118890699,2
1324.79239521291,6372.18041964477,2
1324.71953657669,6372.06571438,2
1324.51726981905,6372.08836867992,2
1324.35872496372,6372.21800756223,2
1324.1584189553,6372.2405781338,2
1324.07493054135,6372.32161273536,2
1323.99569682908,6372.53411769523,2
1323.8455507271,6372.63183138829,2
1323.7307140493,6372.7065901349,2
1323.62674408218,6372.87998519873,2
1323.37453132642,6372.98913791074,2
1323.18666760873,6372.95005587642,2
1322.98063696994,6372.8391534054,2
1322.81377418338,6372.70518275354,2
1322.69501604546,6372.6468042034,2
1322.65128308082,6372.53975373671,2
1322.57828932058,6372.42553577464,2
1322.584446936,6372.39492358233,2
1322.55950940384,6372.35667411908,2
1322.47200450871,6372.30506544303,2
1322.49087844892,6372.37349678804,2
1322.51592559567,6372.41125511728,2
1322.50951637996,6372.44316566842,2
1322.55747811602,6372.51962900916,2
1322.56977014678,6372.62077047014,2
1322.54280084544,6372.74547550676,2
1322.496103358,6372.80120569059,2
1322.40231419656,6372.78101953312,2
1322.24589486351,6372.74784676625,2
1322.10016822131,6372.81423682155,2
1321.96262285803,6372.84949440795,2
1321.8373151746,6372.82389794425,2
1321.72495343707,6372.73367062984,2
1321.60005520318,6372.70597261612,2
1321.50607929627,6372.68671162265,2
1321.39155847824,6372.76024655373,2
1321.26450065353,6372.89630935563,2
1321.09369698841,6372.92538469668,2
1320.97494297907,6372.86707124447,2
1320.89361491754,6372.78479087107,2
1320.739286198,6372.75078888619,2
1320.37280990185,6372.77038185818,2
1320.12265912592,6372.71677434687,2
1319.94137420987,6372.64504475056,2
1319.91002875586,6372.63877032321,2
1319.87899807491,6372.6308243773,2
1319.96196779634,6372.55180995604,2
1320.0307226979,6372.5341785466,2
1320.15596261722,6372.56014804122,2
1320.2514562339,6372.58142074279,2
1320.35163594695,6372.56962938835,2
1320.45814658485,6372.52636302531,2
1320.59760187538,6372.49101299561,2
1320.72882856077,6372.48717083076,2
1320.8056559096,6372.43883373674,2
1320.82653104976,6372.34430627597,2
1320.73902957931,6372.2926985121,2
1320.68270130781,6372.24822925312,2
1320.75796014705,6372.19825721769,2
1320.92860405493,6372.17004780021,2
1321.03505188811,6372.12715259326,2
1321.10575168866,6372.1094981627,2
1321.52285570625,6372.29709213899,2
1321.62916873886,6372.41750367823,2
1321.77901941482,6372.48338900866,2
1321.84164911934,6372.49637537145,2
1322.03011027801,6372.53729793919,2
1322.14894545578,6372.59524185119,2
1322.180292282,6372.60151606449,2
1322.24284374711,6372.61493662112,2
1322.26770250849,6372.6535552355,2
1322.36152227617,6372.67368419645,2
1322.39902701239,6372.64934647625,2
1322.41175162003,6372.58595587311,2
1322.38857027496,6372.54854547305,2
1322.26348238749,6372.52170849348,2
1322.16151286729,6372.53265497749,2
1322.04274080455,6372.47433798801,2
1321.91782663237,6372.44663680337,2
1321.8606101746,6372.40193970373,2
1321.48084987398,6372.19081046097,2
1321.33730004903,6372.09344253991,2
1321.22017673039,6372.03639211019,2
1321.0828334518,6371.90797163203,2
1320.95365584929,6371.74841618446,2
1320.80560692615,6371.52010813616,2
1320.69051819162,6371.29965595906,2
1320.57051308242,6370.94556083926,2
1320.45570121366,6370.56054381635,2
1320.29463124847,6369.93668429162,2
1320.15232266677,6369.3816807613,2
1320.05190789635,6368.93370683316,2
1319.96989435083,6368.55663657858,2
1319.96950823088,6368.09773422355,2
1319.98152276282,6367.73993123045,2
1319.96858408376,6367.343552637,2
1319.93683191242,6366.87791771338,2
1319.96569213681,6366.58938442102,2
1319.97755850365,6366.23199539119,2
1319.96080171087,6365.99862740497,2
1319.94572197856,6365.76640243007,2
1319.97706450468,6365.77306133092,2
1320.01019469459,6365.61683675351,2
1319.92443890936,6365.56523195777,2
1319.78058537129,6365.46793307306,2
1319.71785284537,6365.45499275888,2
1319.67386954026,6365.5116808003,2
1319.67021625158,6365.67421555185,2
1319.6827621477,6365.7749632159,2
1319.58689885271,6365.91824536283,2
1319.52476816089,6366.20053327698,2
1319.60615502769,6366.28353293264,2
1319.585428987,6366.37764636445,2
1319.38156096385,6366.56174566664,2
1319.13339303072,6366.80426457557,2
1318.83105221785,6366.83732525487,2
1318.63085673828,6366.85895720866,2
1318.47855508559,6366.95819487255,2
1318.33711863533,6367.15696767889,2
1318.2727181433,6367.30654272399,2
1318.22691354875,6367.36288993301,2
1318.08116034312,6367.42940777488,2
1317.90586779741,6367.49005058973,2
1317.74122752747,6367.4877489994,2
1317.5357235557,6367.37738980898,2
1317.31831444395,6367.16774973132,2
1317.14315914338,6367.06392734213,2
1317.06353405982,6366.98170380648,2
1317.06618453019,6366.81898670297,2
1317.17813657872,6366.44973075782,2
1317.34464549946,6366.2886572944,2
1317.50313169137,6366.15823429085,2
1317.63457635242,6366.15391712746,2
1317.75339438687,6366.21294711619,2
1317.93876411533,6365.95741196815,2
1318.08663434439,6365.72628010609,2
1318.21097929807,6365.45901501273,2
1318.29872641735,6365.34643094174,2
1318.42142081162,6365.24168745231,2
1318.52960999189,6365.03628018488,2
1318.63347676471,6364.86227717442,2
1318.83130616124,6364.54463478585,2
1319.03571288339,6364.3579415207,2
1319.26491340674,6364.21075221416,2
1319.43590696774,6364.01829450533,2
1319.56486253302,6363.88250328711,2
1319.67135526314,6363.83999286319,2
1319.74829274884,6363.79160619542,2
1319.87388124517,6363.81712499898,2
1319.83262498423,6364.00449827662,2
1319.78034024105,6364.09313370462,2
1319.78493039324,6364.22416365832,2
1319.6408297325,6364.29144354511,2
1319.60940923516,6364.28515486834,2
1319.71419641143,6364.40516033277,2
1319.71225397883,6364.56891256103,2
1319.65196440682,6364.85161068884,2
1319.61701669883,6365.00743471986,2
1319.66087483354,6365.11489810006,2
1319.72161515996,6365.12830160093,2
1319.81117993744,6365.01650150517,2
1319.96084696122,6364.78665760516,2
1320.09638149649,6364.4544241977,2
1320.32312144361,6364.01203720655,2
1320.547944178,6363.56973831668,2
1320.75415928068,6363.22066679199,2
1320.92270222309,6362.8967368518,2
1321.05997918336,6362.56571257739,2
1321.25003160289,6362.44216781983,2
1321.39412910883,6362.37539558335,2
1321.60916671345,6362.29043053323,2
1321.75961687003,6362.35546794798,2
1321.88292941537,6362.54647385687,2
1322.03167233801,6362.61029624154,2
1322.25110534824,6362.65722523388,2
1322.44531779951,6362.66687405358,2
1322.66473705258,6362.71386396641,2
1322.90074719967,6362.53405598286,2
1323.1553411518,6362.2615203144,2
1323.35969210641,6362.07672215711,2
1323.51209264401,6361.97844806905,2
1323.62509906875,6361.90410257431,2
1324.04547050476,6361.92766716267,2
1324.47152801544,6362.08605796403,2
1324.62026319471,6362.15000561132,2
1324.67033340064,6362.22641936663,2
1324.90024867423,6362.37474044086,2
1325.11776629238,6362.58479288724,2
1325.2599276309,6362.68145814423,2
1325.35404126571,6362.70125274262,2
1325.46249800182,6362.65929469246,2
1325.53791660442,6362.60940311377,2
1325.59010213588,6362.52202449539,2
1325.70677691386,6362.28603007753,2
1325.84284764321,6361.95355180632,2
1325.94091728277,6361.64743629304,2
1326.18534409372,6361.27380866446,2
1326.42765924961,6361.063974482,2
1326.71402848169,6360.79790502824,2
1326.94829315056,6360.61878236205,2
1327.25982321741,6360.39055546963,2
1327.47511706727,6360.3059461226,2
1327.64662622649,6360.11375023852,2
1327.74297047314,6359.96983037863,2
1327.83482751644,6359.69520813816,2
1327.85759133145,6359.43861192514,2
1327.86824272022,6359.07954478061,2
1327.77197743322,6358.76362221272,2
1327.63771550077,6358.4736817184,2
1327.56655062116,6358.19559484225,2
1327.45748390685,6357.94299502468,2
1327.34029213148,6357.72116085331,2
1327.20410364837,6357.59377633836,2
1326.99898353182,6357.4835541342,2
1326.80398500246,6357.47626539762,2
1326.65361806755,6357.40983737926,2
1326.44387201657,6357.16901091718,2
1326.29341237182,6357.1030141993,2
1326.06282133888,6356.95629374654,2
1325.85320414773,6356.7146593034,2
1325.66870404755,6356.510863005,2
1325.36099954943,6356.41244541218,2
1325.23556573757,6356.38471786509,2
1325.11806861402,6356.32708702589,2
1324.8544481812,6356.335416247,2
1324.48390817226,6356.22365562912,2
1324.18432164848,6356.09421305796,2
1323.9413504017,6356.00897414988,2
1323.69017639137,6355.9551922042,2
1323.5540025446,6355.8271047335,2
1323.38625243089,6355.69314960688,2
1323.28576437784,6355.70451161219,2
1323.12693712194,6355.83426278064,2
1322.96818807732,6355.96364334341,2
1322.71517938454,6356.07333064502,2
1322.41833178223,6356.07471336844,2
1322.1186962363,6355.94551651669,2
1321.80666834256,6355.8783753407,2
1321.51175428117,6355.87979610963,2
1321.07662301836,6355.91830303797,2
1320.80668176954,6355.95881649897,2
1320.58061804311,6355.94344533405,2
1320.41762656259,6355.9401805617,2
1319.7897518779,6355.80601618272,2
1319.17007474361,6355.64033041833,2
1318.92700342315,6355.5557755845,2
1318.75313883875,6355.45225418344,2
1318.61660753656,6355.32557347583,2
1318.42209627591,6355.31619266263,2
1318.23542709201,6355.11237843137,2
1318.05222086291,6354.74558998606,2
1317.96791332561,6354.53025170721,2
1317.79373997516,6354.42801721207,2
1317.60081399418,6354.25531363236,2
1317.37824444823,6354.07671721903,2
1317.22873785254,6354.30630282324,2
1317.03597345446,6354.29775900782,2
1316.83328008237,6354.31996614175,2
1316.53213391065,6354.3532044982,2
1316.31219490529,6354.30701470233,2
1316.16956907756,6354.21070738584,2
1316.13997246433,6354.03941298444,2
1316.05374404537,6353.98874298913,2
1315.90302414497,6353.9235267502,2
1315.80254976229,6353.93507974005,2
1315.78215195731,6354.02837021704,2
1315.73827729276,6354.08470272048,2
1315.50426791711,6354.09987138689,2
1315.39285599607,6354.01109331357,2
1315.39925858467,6353.97872726004,2
1315.41971949686,6353.88506433205,2
1315.46536511894,6353.82950950399,2
1315.5153906119,6353.74210932595,2
1315.45257697474,6353.72877082573,2
1315.4230121752,6353.72250775646,2
1315.3290351894,6353.70126438888,2
1315.32263273918,6353.73363049898,2
1315.19992747408,6353.83806854022,2
1315.1685284677,6353.83140115463,2
1315.04490867077,6353.8043284995,2
