"E_km","N_km","group"
391.274492889181,6272.03715483858,1
389.431953415178,6272.08508671597,1
388.847417214385,6273.21391276714,1
385.777116917695,6273.29600078402,1
384.579303949158,6274.44216543623,1
380.896416949605,6274.54466368048,1
380.314564733637,6275.67516151499,1
377.246050922337,6275.7635266942,1
376.665307043344,6276.89405727449,1
375.437993166855,6276.9302272121,1
374.85794584539,6278.06145242465,1
374.244026688443,6278.07975721432,1
373.664421566112,6279.21070620154,1
373.050688499693,6279.22925255756,1
372.471560906669,6280.36077301516,1
371.245287779578,6280.39817464348,1
370.666926906035,6281.52963464933,1
368.215914706031,6281.60578743513,1
367.637541766,6282.73763174546,1
366.41292367382,6282.7764148122,1
365.835110648544,6283.90898333991,1
364.609934672639,6283.94832488779,1
364.033831883092,6285.08069355983,1
363.421763855014,6285.10056358654,1
362.845227561102,6286.233523916,1
362.233361471869,6286.25357556354,1
361.658300495018,6287.38627292928,1
361.045724907137,6287.4065256717,1
360.471004949531,6288.53982410855,1
359.859542738953,6288.56023914622,1
359.284475370005,6289.69331369315,1
358.673093988785,6289.71387880141,1
357.525277200058,6291.98087881437,1
357.563111903911,6293.09344214148,1
356.952283118464,6293.11428692389,1
356.99027875566,6294.2272069637,1
356.378636637894,6294.24816341001,1
356.5315385192,6298.6992726017,1
357.180523675629,6299.7908612261,1
358.47569845437,6301.97491863566,1
359.695745963424,6301.93370114338,1
359.770573876035,6304.15926294172,1
359.198921467083,6305.29241484624,1
359.311745912601,6308.63099355716,1
358.740048775479,6309.76423444362,1
358.777783301597,6310.87677409124,1
357.561331049291,6310.91827873347,1
357.599447738722,6312.03130161132,1
356.990347189395,6312.05214889223,1
355.851501263803,6314.31972262646,1
355.281557803882,6315.45346222708,1
354.712907013391,6316.58766364642,1
354.751782051826,6317.70020285613,1
354.183727812714,6318.83454774811,1
354.457546429471,6326.62381568829,1
353.889951369847,6327.75777335131,1
353.929350932078,6328.87079642516,1
353.363159544876,6330.00478667681,1
352.757678000006,6330.02630773341,1
352.797308184543,6331.13892549817,1
350.979647625902,6331.20407581721,1
351.019808727359,6332.31709104921,1
347.993277525527,6332.42736824417,1
347.952351168789,6331.31439081434,1
346.740767805423,6331.3591187,1
346.094097502786,6330.26910454673,1
341.247951785089,6330.45247145956,1
341.290647910667,6331.56493623471,1
340.641567960532,6330.47578855961,1
341.205154878446,6329.33990462609,1
341.119759279562,6327.11453108621,1
339.906988888004,6327.16126693639,1
339.301086021203,6327.18475865408,1
338.737569789207,6328.32081213045,1
338.824467033862,6330.54626687371,1
338.219030439839,6330.56989003041,1
338.306193858424,6332.79531321169,1
337.095079068665,6332.84289546233,1
335.97243217577,6335.11622478482,1
334.762917422607,6335.1644883391,1
334.807505237054,6336.27699772435,1
334.201994451586,6336.30125691657,1
333.642349558133,6337.43854894172,1
333.037953002786,6337.46297190135,1
333.082946489287,6338.57538431584,1
332.477841949926,6338.60001182085,1
332.522956327092,6339.71244894891,1
331.918894284364,6339.73702952098,1
331.360434147727,6340.87462196789,1
331.405943471272,6341.98701967775,1
330.84704921077,6343.12474569833,1
330.89280543983,6344.23719005,1
330.289414191441,6344.26208786214,1
330.335317014416,6345.37495055457,1
329.777264004439,6346.5123662246,1
330.007636779132,6352.0754806924,1
330.656862310228,6353.16338693721,1
331.258968652618,6353.13857060048,1
331.625355340707,6362.03963775538,1
331.024656160512,6362.06440409766,1
331.070587236401,6363.17729409953,1
330.515223096043,6364.31472683216,1
330.56141740933,6365.42760410801,1
329.96104895491,6365.45253152096,1
330.007476229831,6366.56501204944,1
329.407328096617,6366.59006452538,1
328.852931636678,6367.72767555588,1
327.746924690249,6370.00355116915,1
326.641452966365,6372.27974718953,1
326.04217861923,6372.30530019421,1
325.48957496998,6373.44381795295,1
325.537291850345,6374.55627310601,1
324.387377686918,6375.72066372243,1
322.734619665463,6379.13640514738,1
322.136318721123,6379.16255293886,1
322.185067447033,6380.27499315613,1
320.38973997417,6380.35397716062,1
321.635777921105,6381.41403366911,1
321.036884556026,6381.4404200448,1
321.085908969554,6382.55279118278,1
320.48804309732,6382.57919138974,1
319.939690926416,6383.71853895536,1
319.390638215634,6384.85757199466,1
318.842897814549,6385.99700953203,1
318.892547418602,6387.10945540562,1
317.797464782616,6389.38822142159,1
318.097962964615,6396.06354933557,1
318.694691346698,6396.03674114243,1
318.744650863817,6397.14956783728,1
319.390001037394,6398.23528242807,1
319.43983771759,6399.34811737512,1
320.730368145407,6401.52031910279,1
322.516315832917,6401.44129219043,1
322.56525006774,6402.55371232346,1
324.350835220962,6402.47553844915,1
324.994061773807,6403.56258254459,1
327.374719547768,6403.45987876768,1
327.921858306886,6402.32151661527,1
329.707417772918,6402.24570023045,1
330.255498547102,6401.10810673542,1
332.041531761547,6401.03331893524,1
332.591431430343,6399.89562719897,1
333.186652449964,6399.87096807072,1
333.736914914729,6398.73382264858,1
338.5019734581,6398.54036843684,1
339.142689847181,6399.62913329025,1
339.73789811289,6399.60542855315,1
339.782103540355,6400.71844218682,1
340.973235361353,6400.6712736568,1
341.612043611092,6401.76046167585,1
342.802773307016,6401.71382011552,1
343.441011443558,6402.80373434041,1
346.416621051413,6402.68919286423,1
346.4590186626,6403.80185795852,1
345.268850491089,6403.84738198862,1
344.717179664449,6404.98284905043,1
343.527368442762,6405.02891995574,1
343.570692517504,6406.14195534855,1
342.976402828993,6406.165089625,1
343.01971759245,6407.27766587629,1
342.469248272291,6408.4138922157,1
341.874383193275,6408.43720457608,1
341.918078505075,6409.54980436846,1
340.730597908199,6409.59669902953,1
340.180133667202,6410.73331418284,1
339.586467255258,6410.7569438477,1
339.036589253248,6411.8932614662,1
337.255326305373,6411.96505323851,1
336.707182222996,6413.10208776086,1
335.519754669041,6413.15055284497,1
334.97215979641,6414.28741242635,1
333.785089048876,6414.33642530711,1
333.238190370665,6415.47353502596,1
332.644446514122,6415.49831149995,1
332.098032653406,6416.63599970638,1
330.911620879999,6416.68583789978,1
329.820640878067,6418.96144514182,1
329.227265828456,6418.98671239894,1
329.4170099726,6423.43722336757,1
330.009608989043,6423.41199581063,1
330.056942964076,6424.52492433062,1
331.83263680832,6424.44983799161,1
331.879444314648,6425.56235075012,1
332.470883694803,6425.53758402735,1
331.926129156574,6426.67533783106,1
331.333982750508,6426.70031008264,1
330.789799468478,6427.83782765803,1
329.606704261797,6427.8880895307,1
329.654175134528,6429.00102110018,1
329.063227843545,6429.02631166661,1
329.110948604279,6430.13878776948,1
327.928461582237,6430.18960728166,1
327.97644807385,6431.30253794221,1
327.385820836532,6431.32804711288,1
326.84354618011,6432.46606524592,1
325.661753765399,6432.51759309206,1
322.806771423566,6434.87314631878,1
321.625689981352,6434.92577112914,1
321.085576415856,6436.06475893818,1
319.904835999843,6436.11799356341,1
319.955171010996,6437.23077337511,1
318.774838487239,6437.28437845478,1
317.697256405874,6439.56344471182,1
317.107042565222,6439.59062812829,1
316.03110255946,6441.87025340742,1
315.492824445908,6443.00998389069,1
314.418926399754,6445.29013424811,1
313.881730108136,6446.43014330986,1
313.933867304161,6447.54297012049,1
312.862443617252,6449.82349162417,1
312.914928236122,6450.93600406772,1
312.326331619607,6450.96377548613,1
312.431642209523,6453.18899999832,1
311.89708232173,6454.32929149295,1
312.53709551352,6455.41422685521,1
312.589756732597,6456.5266169698,1
312.055745811701,6457.66729527925,1
311.468096469946,6457.69533731405,1
311.521157667532,6458.80769359399,1
310.454794756498,6461.08909228047,1
309.921200891221,6462.22961878191,1
309.335140772398,6462.25796153139,1
308.803052542989,6463.39914128304,1
308.856916457058,6464.51142639377,1
308.270297907157,6464.53988919295,1
308.324400549335,6465.65274741416,1
307.793043778416,6466.79359685567,1
307.847275608834,6467.90647585513,1
304.919408103426,6468.050338976,1
303.858969450453,6470.33356233226,1
303.96978434401,6472.55825574534,1
304.610595769096,6473.64197200284,1
304.665761720057,6474.75429531857,1
305.250082883206,6474.7253269356,1
305.889177929884,6475.80920761255,1
307.058239361303,6475.75162967018,1
307.112879387252,6476.86404110471,1
307.752052916012,6477.94816346808,1
307.915540181193,6481.28571498881,1
307.331424940808,6481.31437436523,1
307.276737075702,6480.20159659634,1
302.023623793563,6480.46309615124,1
301.38397390382,6479.38025156246,1
300.215966571597,6479.43954624874,1
299.575716217389,6478.3570363008,1
296.655422649189,6478.50717929458,1
296.128721375456,6479.64979547227,1
295.603173924194,6480.79245454048,1
295.661091841426,6481.90512393088,1
295.077893179763,6481.9355697145,1
294.552189443717,6483.0783172401,1
292.21928299854,6483.20137793595,1
292.337310381885,6485.42626550192,1
292.978791887024,6486.50817242473,1
293.620806426602,6487.58955759132,1
294.203175138353,6487.55887456891,1
294.843821777877,6488.64104288844,1
294.902145390376,6489.75325370425,1
295.543301719697,6490.83501103999,1
295.60148047853,6491.94780812675,1
295.018893566324,6491.97832165474,1
295.310704271479,6497.54051447229,1
295.892512879458,6497.51003557488,1
295.950726930958,6498.62279434157,1
295.369190204454,6498.65321924176,1
294.846996364843,6499.79605312712,1
294.266456009846,6499.82661309725,1
294.383938513067,6502.05161745621,1
295.02272262925,6503.13327755672,1
295.139971235587,6505.35829537896,1
295.778104992755,6506.44052028664,1
295.836459189165,6507.55287136843,1
293.518207522724,6507.67534085831,1
292.418125684758,6508.8494468564,1
287.782127188254,6509.09985373677,1
287.142078671288,6508.01942058874,1
284.823112224494,6508.14713583969,1
283.60258356614,6507.09933960808,1
280.124074877522,6507.29455925522,1
279.606816409422,6508.43954604916,1
279.090834658204,6509.5846084841,1
276.772704403812,6509.71708911348,1
276.257791287895,6510.86296486296,1
270.465099151416,6511.20124181479,1
269.820283929183,6510.12307200008,1
268.661374354262,6510.19194239354,1
267.436630535394,6509.1490232366,1
266.277365830823,6509.21869782418,1
265.631129149364,6508.14152268983,1
262.732517942489,6508.31751256914,1
261.50478135477,6507.27606395556,1
260.34488740307,6507.34749846611,1
259.696591969003,6506.27126776098,1
258.536441950685,6506.3431445939,1
258.467428003106,6505.23081209411,1
257.887518444689,6505.26685406297,1
256.657435804978,6504.2274192135,1
256.077458821269,6504.26369804729,1
255.426755043262,6503.18780358021,1
254.846680733651,6503.22443988212,1
254.196344955626,6502.14913515847,1
252.454584832701,6502.25940698358,1
251.944292750956,6503.40826292005,1
250.784015540511,6503.48240987561,1
250.855238327248,6504.59462145076,1
250.274468453387,6504.63185820308,1
250.488638673998,6507.96768552521,1
251.140117942342,6509.04273692398,1
251.211350901181,6510.15452295821,1
252.511496669965,6512.30458974294,1
253.161858628853,6513.37954402714,1
253.740563643609,6513.34276527377,1
253.811157559982,6514.45510682208,1
254.460044472593,6515.53028791013,1
255.617479083384,6515.45710754817,1
255.687608523832,6516.5692983032,1
256.265788735203,6516.53301558875,1
256.335748531162,6517.64489193555,1
256.9145994619,6517.60852198903,1
257.562225681218,6518.68460565337,1
258.140921601623,6518.64832078413,1
258.210352896068,6519.76028781299,1
259.365667930731,6519.68820121016,1
259.434836000191,6520.80021171103,1
260.013192025715,6520.76421760511,1
260.659531510934,6521.84081151705,1
258.349415348386,6521.98450797229,1
258.27994439915,6520.87215980272,1
257.124004145486,6520.94461049188,1
256.475714897529,6519.8690195104,1
255.898013446478,6519.90544048844,1
255.25006594088,6518.83004682118,1
254.671417580264,6518.86660458893,1
254.022994322557,6517.79106659055,1
252.866202973895,6517.86469379019,1
252.217112856507,6516.78973065714,1
251.638969844379,6516.82680005553,1
250.988490848608,6515.75171243292,1
250.41031407448,6515.78889837197,1
249.75941079786,6514.71445250453,1
249.109008760461,6513.63960465303,1
248.530370562096,6513.67704939556,1
248.45833557373,6512.56531350415,1
247.155102460342,6510.41657539905,1
246.575973209268,6510.45439522674,1
246.503328234649,6509.3425904632,1
245.850471713729,6508.26830651065,1
245.487014900563,6502.70864401934,1
245.995636922161,6501.55890559104,1
245.923114124898,6500.44680741229,1
246.431345432891,6499.29709398005,1
247.012122027741,6499.2593647117,1
248.03085602995,6496.9601575393,1
248.611953474232,6496.92265157189,1
248.540239238797,6495.81049589104,1
249.050957225761,6494.66118316742,1
249.632377557455,6494.62390055285,1
250.143550663202,6493.47432626509,1
251.165181855638,6491.17641301091,1
251.094403922779,6490.0642240502,1
251.606852181095,6488.91523946793,1
251.394996213221,6485.57899029986,1
250.740608761668,6484.50420316073,1
250.669873668144,6483.39197246718,1
250.015870412164,6482.31725333545,1
248.26524634972,6482.42934517524,1
247.609576038689,6481.35506170175,1
240.605266143287,6481.81194859627,1
239.511422569957,6483.00113127819,1
237.761020623026,6483.11780825845,1
236.669327806264,6484.30758063732,1
236.085397761442,6484.34687438641,1
234.994586482386,6485.53766805457,1
232.813286322519,6487.91989302575,1
232.230756912141,6487.95969836303,1
231.7236213792,6489.11115248889,1
230.559057113555,6489.19129088479,1
229.470477817807,6490.38376029206,1
228.888319354981,6490.42406163224,1
226.713507354753,6492.80979222197,1
225.045521526486,6494.04373095871,1
223.88137441869,6494.12596332925,1
221.71271828266,6496.51457515662,1
220.549344811115,6496.59768028194,1
219.465861176394,6497.79262608515,1
218.30373524255,6497.87632852699,1
217.221369964029,6499.07236569178,1
215.5588681814,6500.31058755152,1
214.396623260473,6500.39557685397,1
212.735576513341,6501.63550850049,1
210.412578742973,6501.80745769989,1
209.333663480097,6503.00539073084,1
207.011486683102,6503.17939439205,1
205.352957343329,6504.42266711634,1
203.611585121917,6504.5548131378,1
202.536405698686,6505.75457578581,1
196.153543294703,6506.24792334153,1
195.65970060299,6507.40445122883,1
194.500232386637,6507.49541890432,1
194.412996952251,6506.38432947716,1
192.672357561165,6506.5214912217,1
192.003639423809,6505.45636311244,1
191.42356987156,6505.50233244154,1
190.930954215832,6506.65949184096,1
189.77121963062,6506.75180851013,1
189.859868884572,6507.86292422011,1
186.380015636668,6508.1420773286,1
185.709684521008,6507.07803713806,1
185.129878309719,6507.12486223086,1
183.878981384189,6506.1080646039,1
177.495921627346,6506.63210655302,1
177.008315923605,6507.79111290607,1
175.84785486959,6507.88766033637,1
175.755240297354,6506.77691162601,1
167.052515536104,6507.51218190632,1
165.987401622303,6508.72249820992,1
159.027979307996,6509.32687493642,1
157.965723168291,6510.53933594139,1
153.327627524421,6510.95052003831,1
153.426822129103,6512.06139195082,1
151.688226098447,6512.21708881121,1
150.428901837148,6511.21039880962,1
149.849590248091,6511.26256759174,1
149.949687204248,6512.37345375229,1
145.313508863727,6512.79431816532,1
144.836023119016,6513.95762632784,1
140.201522921894,6514.38459366077,1
139.14608650217,6515.60297480688,1
136.830117707224,6515.81910668169,1
136.354602999579,6516.98367543946,1
135.197405967801,6517.09235431239,1
134.722639697849,6518.25752341855,1
132.408171248457,6518.47645212709,1
132.513574311216,6519.58654372246,1
130.778010427545,6519.75161955896,1
130.883936599592,6520.86172744255,1
129.726949996357,6520.9723268929,1
129.255262646324,6522.13810329971,1
128.676513982731,6522.19360377834,1
127.627808388786,6523.41470618073,1
126.471590337217,6523.52618990212,1
126.578749456749,6524.63663981498,1
125.422937778071,6524.7485048434,1
125.530507125579,6525.85841929458,1
124.374980408722,6525.97063409655,1
124.48294715077,6527.08104175923,1
123.905832822642,6527.13713281642,1
124.013936633355,6528.24705643999,1
122.859050017016,6528.35972889818,1
122.967551367581,6529.47014580144,1
122.390757135515,6529.52646572655,1
122.499395640216,6530.63639864148,1
121.92280775925,6530.69290897398,1
122.031608976581,6531.80275156997,1
121.454191900252,6531.85944089959,1
121.563270879735,6532.96973913252,1
120.409856456196,6533.08311688746,1
120.300505536776,6531.97286384487,1
119.724082823961,6532.02968654736,1
119.037949104865,6530.97665647573,1
117.883895711218,6531.09088363943,1
117.417498008397,6532.257789111,1
115.110172940111,6532.48752501836,1
115.220974733021,6533.59769866984,1
113.491455446737,6533.77073868278,1
113.602756280514,6534.88053571094,1
112.44989112117,6534.99642679212,1
111.985656535293,6536.16447880542,1
112.321289141134,6539.49402939265,1
111.858092719109,6540.66221597277,1
110.706889513941,6540.77861603875,1
110.24427139184,6541.94658629469,1
109.093315265274,6542.06345895977,1
108.631422594646,6543.23163828418,1
108.055718003345,6543.29041278328,1
107.594459398334,6544.45915651895,1
107.0188687254,6544.51797005049,1
107.132509519858,6545.62759602203,1
106.558071696886,6545.68645933127,1
106.09754886505,6546.85541148902,1
105.522400222217,6546.9144864734,1
105.636577820837,6548.02412269325,1
105.06246061184,6548.08321588493,1
104.602827306066,6549.25228756641,1
104.02796732408,6549.31171321727,1
104.142713928138,6550.42123909969,1
102.420579565114,6550.5995354019,1
101.962102457027,6551.76868329787,1
97.3711596404296,6552.24868017246,1
96.3403423891236,6553.47930981816,1
94.0461323482553,6553.72203320007,1
93.0165840915164,6554.95318373003,1
90.7232130555534,6555.19786617505,1
90.8419703060462,6556.3076523434,1
89.6951961446623,6556.43050952366,1
89.2414910909906,6557.60120299588,1
88.0950535348541,6557.72468678872,1
87.6421012674255,6558.8959847498,1
86.4960642731971,6559.0198538545,1
86.0428353223274,6560.19123084687,1
84.8981133997692,6560.31546494945,1
85.0188004785295,6561.4250126423,1
84.4456694834809,6561.48732598964,1
84.6872693970302,6563.70568889933,1
84.1153229177625,6563.76793823207,1
83.6647009433469,6564.93989242497,1
83.0921331281748,6565.00250661307,1
82.0703458323018,6566.23668899024,1
81.1704895097686,6568.58088888668,1
80.1496954922779,6569.81628405416,1
80.272184157387,6570.9252546493,1
79.7013226764325,6570.98822907362,1
79.2523688545569,6572.16093176973,1
79.6206043002875,6575.48825189885,1
79.0504626726877,6575.55144408116,1
79.1734061018627,6576.66037402055,1
78.6035036078733,6576.7236368728,1
78.1560277107067,6577.89634608716,1
77.5862075855958,6577.9597697263,1
77.7096914545906,6579.06871148958,1
77.2637850658689,6580.24145203446,1
77.3874141485592,6581.35041844606,1
76.9410729122688,6582.52291954914,1
77.3127907495899,6585.85048212849,1
77.8822566260583,6585.7869152344,1
78.0059463702787,6586.89584822686,1
79.3897159235314,6588.98740494573,1
80.0819160184473,6590.03349119856,1
80.6499316820147,6589.9704315454,1
81.3407379017998,6591.01638815827,1
82.0321933934081,6592.06236311182,1
82.5998612999992,6591.99959247993,1
83.2899742678614,6593.0462254604,1
91.8079731228647,6592.11539391371,1
92.2556777444202,6590.94451165802,1
93.3920477960808,6590.82201571296,1
93.8405395464295,6589.65161792096,1
94.4092470764939,6589.59058104203,1
95.3076783506405,6587.24980731812,1
96.4450630629124,6587.1282802288,1
96.8951459263254,6585.9583366797,1
97.9150450515999,6584.72755885722,1
98.4846015689024,6584.66716947072,1
98.9356636692383,6583.49750737944,1
100.07426756742,6583.37713410041,1
101.095080107665,6582.14730532806,1
101.54827473312,6580.97797403341,1
102.686653284333,6580.85835920413,1
103.709881853336,6579.62921405404,1
116.244418116238,6578.34001678948,1
117.496297304436,6579.33500282518,1
119.205221681347,6579.16303853638,1
119.885885760102,6580.21567601582,1
121.025224187778,6580.10156220615,1
121.705183990323,6581.1548906334,1
122.275118373037,6581.09802932963,1
122.954721057067,6582.15124081026,1
123.523550725091,6582.0946056579,1
124.203550869802,6583.14828306348,1
125.560683303057,6585.25573793557,1
126.129957535875,6585.19933517124,1
127.377053723465,6586.19701067024,1
127.486419903293,6587.30691686506,1
128.163773452125,6588.3613539138,1
128.949864876641,6590.52573516281,1
129.627222613121,6591.57973392104,1
129.954076336851,6594.91034027501,1
130.521012545391,6594.85483379554,1
130.62979606278,6595.96475475467,1
130.062980737866,6596.02029855905,1
130.281000875515,6598.24050285756,1
129.71359986783,6598.29629519631,1
129.932058204337,6600.51646301511,1
129.475195764464,6601.6821058259,1
130.241047894713,6609.45255072163,1
129.785965523119,6610.61864526154,1
128.420921305555,6614.11637043701,1
127.856847386985,6614.17234519219,1
127.403286958597,6615.33821974573,1
127.513839938368,6616.44850687676,1
126.949299592818,6616.5047629763,1
126.043942943715,6618.83738472463,1
125.479726209855,6618.8938709554,1
125.590988161976,6620.00356817243,1
125.139224177265,6621.17019492524,1
124.576280178826,6621.22676857052,1
124.124034846972,6622.39328422682,1
124.23587275568,6623.5033828093,1
123.785110129837,6624.66977087601,1
124.459376364724,6625.72286750867,1
124.571215269085,6626.8330721645,1
125.134194773268,6626.77634759324,1
125.807774580834,6627.82961840503,1
126.369738601507,6627.77327349031,1
127.043835940383,6628.82704398726,1
129.292037708317,6628.60266018706,1
129.96427211361,6629.65656026713,1
147.951531459464,6627.9129089928,1
147.494824306382,6629.07666316079,1
146.370616605649,6629.18324631245,1
145.91452456302,6630.34666470426,1
145.352075320318,6630.4002636952,1
144.896563450363,6631.56397447435,1
144.334351724777,6631.61764426704,1
143.879388258398,6632.78176815661,1
143.31829639395,6632.83560839279,1
143.531218066555,6635.05622371486,1
142.969605497087,6635.11007096381,1
143.076190482303,6636.22021241712,1
140.832872176949,6636.43645377367,1
139.818483317352,6637.6555756938,1
138.69764187535,6637.76445417137,1
137.684367351447,6638.98377762524,1
136.563038308408,6639.09345899247,1
135.550808574417,6640.31373968806,1
132.749657552984,6640.59007015123,1
132.078735293604,6639.5353617534,1
130.957423660456,6639.64676307417,1
130.286740885513,6638.59260854645,1
128.60482518936,6638.76063026128,1
127.933349289814,6637.70650053203,1
126.251023859332,6637.87545434516,1
126.699879223841,6636.70938205054,1
127.260532881603,6636.65303838965,1
127.149113295389,6635.54289825145,1
126.58833811724,6635.59920470554,1
126.476833822438,6634.48941630895,1
125.915902482927,6634.54580747766,1
125.242074638312,6633.49229063476,1
124.119827493827,6633.60548745667,1
123.445536114153,6632.55272838827,1
122.322045024899,6632.6666347815,1
122.43474842618,6633.77627339973,1
121.873638094359,6633.83327095357,1
122.547456862852,6634.88642154841,1
122.660182332159,6635.99605091279,1
122.099468450252,6636.05303381722,1
121.425597940827,6635.00052396263,1
119.180248511496,6635.2298775563,1
118.505460430732,6634.17735544428,1
114.014484161125,6634.64095620986,1
113.899248520927,6633.53147623171,1
113.338141186356,6633.58978815153,1
112.660463765149,6632.53877275402,1
111.983408343194,6631.48738496846,1
111.421953586444,6631.54598789678,1
110.743554835866,6630.49526210193,1
110.065624756756,6629.44425297484,1
109.503822549559,6629.50314680847,1
108.262709239461,6628.51181045165,1
107.582987236093,6627.46119585531,1
107.020834606413,6627.52038173592,1
106.34159828751,6626.47038653384,1
105.098649058647,6625.48005137772,1
104.536235570707,6625.53968135834,1
103.855060088931,6624.48965489369,1
103.292487274443,6624.54937043992,1
102.611797569285,6623.49996304389,1
102.048087105597,6623.56002656565,1
101.366827407496,6622.51031980985,1
100.240178507405,6622.63090241184,1
99.5583337553779,6621.58191978748,1
93.9244785720033,6622.19029883407,1
93.4821838032343,6623.36060493797,1
92.4769045339749,6624.59300892943,1
91.350646071756,6624.71622065453,1
90.3471833968958,6625.94862512592,1
89.7838421319695,6626.01051207621,1
88.7814290432822,6627.24386890811,1
87.7786511992714,6628.47715652658,1
87.215685109395,6628.53955072646,1
86.337977513222,6630.88253569136,1
85.8988176539564,6632.05402302188,1
85.4608825650276,6633.22583390098,1
84.8993920528961,6633.28851719832,1
84.4611305952492,6634.46012955307,1
83.899877184617,6634.52288488178,1
83.4630489771803,6635.69501226609,1
82.9010542027814,6635.75810230695,1
83.0255008820568,6636.86695982943,1
82.4647248349015,6636.92985793329,1
81.5921145749445,6639.27430433483,1
81.0316306274024,6639.337555292,1
80.5956280604347,6640.50968180009,1
78.9138361813029,6640.70015959401,1
78.4795945922525,6641.87303223306,1
77.9195150513989,6641.93667187623,1
78.0457654203084,6643.04537332716,1
76.9249519351588,6643.17314770415,1
77.0514843497573,6644.28231357934,1
76.4918505317189,6644.34621704079,1
76.6185232145183,6645.45490135159,1
76.1850160367254,6646.6281285587,1
76.3119888340599,6647.73675143763,1
75.7527146950356,6647.80077160427,1
75.8798218486286,6648.90942740633,1
74.2017907017214,6649.10224070851,1
73.7696777068157,6650.275737451,1
73.2107794821005,6650.34026608285,1
72.7800811705145,6651.51337038624,1
72.2204736329942,6651.57811355925,1
72.3488690374295,6652.68699367172,1
71.2318399361424,6652.81654921078,1
70.8013365214274,6653.98999322451,1
70.2429651448863,6654.0549492711,1
69.8138967122188,6655.22890911254,1
68.6967686628724,6655.35926215691,1
68.2674943749742,6656.53306433296,1
68.3972558996767,6657.64192927217,1
67.839536282176,6657.70734288974,1
67.4117164141564,6658.88114825957,1
66.9836003674562,6660.05514214593,1
66.4261157481498,6660.12063651573,1
66.5565894187669,6661.22942885602,1
65.999313619663,6661.29511502082,1
65.5720997724062,6662.46923624883,1
65.014908067524,6662.53508440618,1
64.0313825058931,6663.77569557258,1
63.4743933421535,6663.8417388217,1
63.0484100625619,6665.01621909815,1
62.6236219637695,6666.1911445221,1
61.6418773567544,6667.43202900562,1
61.0855404751997,6667.49853042055,1
60.6617487031408,6668.67322966461,1
60.1047345480391,6668.73982547401,1
59.2585439161538,6671.09001073941,1
58.8352325993252,6672.26551013201,1
58.2795777740987,6672.33235749894,1
57.4351538587679,6674.68306147442,1
57.5689756592421,6675.79119677388,1
57.013768603877,6675.85831568746,1
57.2819075322199,6678.0748323808,1
56.1715456368586,6678.20937502618,1
56.5746984557138,6681.53392207231,1
57.2631945876902,6682.57524563738,1
57.3975057866932,6683.68333647342,1
58.0863863757061,6684.72472745586,1
59.3285496561963,6685.69881727266,1
61.2567259160979,6687.71528116816,1
63.0502845572669,6688.62411148529,1
67.7409778714187,6690.31334355678,1
69.5314544126793,6691.22557500537,1
71.1904641507891,6691.0299944701,1
71.8734647782152,6692.0732870157,1
74.0854631808121,6691.81399330196,1
75.31997923838,6692.79379284122,1
76.9781014852783,6692.60073298375,1
78.2123434085994,6693.58095428544,1
79.3177108433493,6693.45297752092,1
80.5501573764444,6694.43400278948,1
81.2308568165649,6695.47943163385,1
81.7828953806348,6695.41585671491,1
82.4630218189642,6696.46098924904,1
83.0148681252549,6696.39762185351,1
83.6936487556399,6697.44341935126,1
84.2462493868122,6697.38011696649,1
84.9245467238306,6698.42577053998,1
85.3047066132116,6701.75260984578,1
85.9822511410234,6702.79827414042,1
86.108835872824,6703.90703139664,1
85.6849507696114,6705.07902555735,1
85.8117146360691,6706.18769308966,1
85.3883730426833,6707.35970583626,1
85.9385169082889,6707.2967510187,1
86.0653053008117,6708.40541219172,1
86.7419637322996,6709.45167741791,1
86.8686537644693,6710.56029489916,1
86.4457963674224,6711.73216425716,1
86.6994835158976,6713.94945899243,1
87.5020013643183,6716.10442386189,1
87.0801267602111,6717.27628691342,1
87.2070255167712,6718.38492115987,1
86.7856949837387,6719.55680337809,1
86.3638006202889,6720.72841939572,1
85.9432298907884,6721.89999807241,1
86.0706049162175,6723.009006313,1
85.7782547251258,6725.28955526617,1
85.3578264068543,6726.46131568026,1
85.4856503683163,6727.57029871119,1
85.0666814442707,6728.74205669686,1
84.518953086503,6728.8053727087,1
84.1004184062946,6729.97751727841,1
82.1709021513436,6732.44852470468,1
81.6237059463042,6732.5122695251,1
80.790372819704,6734.85711536379,1
81.0496611877523,6737.07449983502,1
82.3996311486973,6739.16424248384,1
82.9457489636744,6739.10057277194,1
83.6201989756136,6740.14599184015,1
83.2042119180448,6741.31792433145,1
82.7876881220569,6742.48998502837,1
81.9575406685479,6744.83462152405,1
82.2170857921072,6747.05184457573,1
82.8908946785147,6748.09703004375,1
82.3470118590369,6748.16068110269,1
81.3882971890991,6749.39673784927,1
80.9748247652193,6750.56898373342,1
80.4304426613821,6750.6330447074,1
81.0830902809695,6756.17605104556,1
81.7570716964057,6757.22043235807,1
81.8875129604468,6758.32924299644,1
82.5601674985208,6759.37377503579,1
82.0179721682804,6759.43753752874,1
82.1482905667447,6760.54591982474,1
81.0634356436618,6760.67373194499,1
80.6515341307442,6761.846540971,1
80.1096331428467,6761.91065993292,1
79.6990299145149,6763.08304694957,1
85.7670390218165,6767.98856957195,1
91.2795463477353,6772.96571221572,1
108.390003452921,6788.99388985373,1
125.771599650345,6803.93158434003,1
