"Year","Latitude","Longitude","Area_swept","Biomass","Category"
2008,60.67245,-175.4259,1,6137.25816848436,"1"
2008,60.68857,-176.2099,1,1399.23718532013,"1"
2008,60.66818,-176.76961,1,657.664057469811,"1"
2008,60.66968,-177.53349,1,1995.46785576665,"1"
2008,60.6783,-178.19679,1,2357.43439205606,"1"
2008,60.98484,-171.4328,1,0,"1"
2008,61.00291,-172.1485,1,0,"1"
2008,60.99829,-172.78819,1,0,"1"
2008,60.99398,-173.50661,1,0,"1"
2008,60.99114,-174.188,1,0,"1"
2008,61.00708,-174.8877,1,0,"1"
2008,61.00324,-175.5463,1,2403.21806702558,"1"
2008,61.00877,-176.30409,1,931.42677825108,"1"
2008,61.00046,-176.99429,1,1887.47303457898,"1"
2008,60.9966,-177.6364,1,1422.96804415644,"1"
2008,61.32504,-173.5834,1,0,"1"
2008,61.32098,-174.32629,1,0,"1"
2008,61.32752,-174.9799,1,0,"1"
2008,61.30172,-175.653,1,1818.15436279911,"1"
2008,61.34265,-176.33859,1,2874.19470147121,"1"
2008,61.33382,-176.9286,1,1386.71764483359,"1"
2008,61.65549,-173.6673,1,0,"1"
2008,61.65435,-174.403,1,0,"1"
2008,61.67654,-175.0699,1,0,"1"
2008,61.68847,-175.787,1,1638.662836055,"1"
2008,61.68029,-176.4406,1,1255.34835001441,"1"
2008,61.97633,-173.7496,1,0,"1"
2008,62.00028,-174.48,1,0,"1"
2008,62.00132,-175.158,1,0,"1"
2008,62.01044,-175.8268,1,3700.91828627214,"1"
2008,54.68328,-165.14771,1,43.9908473343504,"1"
2009,54.99018,-166.92889,1,289.368945394173,"1"
2009,54.97957,-166.3364,1,883.946023102615,"1"
2009,54.99879,-165.7193,1,1869.85782810836,"1"
2009,55.00525,-165.1514,1,3475.44494774198,"1"
2009,55.01582,-164.5976,1,36497.062599171,"1"
2009,54.83187,-165.5125,1,731.287244335513,"1"
2009,55.34435,-167.5498,1,113.032023706481,"1"
2009,55.33194,-166.96831,1,21.6383898116624,"1"
2009,55.32758,-166.3438,1,27.767405200453,"1"
2009,55.34632,-165.79359,1,74.8624011405548,"1"
2009,55.3325,-165.1731,1,583.746282839308,"1"
2009,55.32846,-164.5703,1,24048.7687736709,"1"
2009,55.32518,-164.0352,1,5630.09850224126,"1"
2009,55.34574,-163.3933,1,8942.32169231225,"1"
2009,55.65928,-167.5865,1,22.6131853720376,"1"
2009,55.6824,-166.9785,1,0,"1"
2009,55.68624,-166.3972,1,22.0396693764208,"1"
2009,55.6652,-165.8017,1,75.3323104445028,"1"
2009,55.66082,-165.183,1,261.29604943063,"1"
2009,55.63505,-164.58321,1,5852.07430712715,"1"
2009,55.69225,-164.0126,1,1682.89568879203,"1"
2009,55.67636,-163.4057,1,4315.88519009955,"1"
2009,55.67551,-162.8062,1,1833.82881527502,"1"
2009,55.68395,-168.1972,1,4497.26327492025,"1"
2009,56.00244,-167.60539,1,0,"1"
2009,56.06985,-166.99809,1,0,"1"
2009,56.01266,-166.3985,1,0,"1"
2009,55.98445,-165.7863,1,604.390939333272,"1"
2009,55.99698,-165.14011,1,5159.18775275874,"1"
2009,56.00357,-164.59689,1,315.80197883965,"1"
2009,55.98878,-164.0396,1,553.50918699358,"1"
2009,55.99553,-163.3885,1,92.7813277587964,"1"
2009,55.99738,-162.8606,1,1719.83873110137,"1"
2009,56.00307,-162.2547,1,9499.79148295695,"1"
2009,55.99634,-168.2323,1,0,"1"
2009,56.33301,-167.65939,1,0,"1"
2009,56.34441,-167.0444,1,70.0442901807058,"1"
2009,56.33547,-166.3757,1,2930.4418079645,"1"
2009,56.32593,-165.8116,1,522.01266193294,"1"
2009,56.325,-165.1794,1,808.214013570176,"1"
2009,56.35043,-164.5775,1,303.776853671478,"1"
2009,56.33911,-163.95531,1,369.209793185491,"1"
2009,56.3215,-163.4185,1,2463.20485911358,"1"
2009,56.35062,-162.813,1,727.721949316211,"1"
2009,56.35046,-162.1783,1,971.856445518546,"1"
2009,56.33291,-161.59891,1,723.47161716135,"1"
2009,56.33564,-161.0296,1,7787.51094078929,"1"
2009,56.3444,-168.27901,1,249.824325061063,"1"
2009,56.33432,-168.8584,1,15678.2351055428,"1"
2009,56.33666,-169.4763,1,32.7643294679362,"1"
2009,56.33441,-170.0424,1,7159.10616532716,"1"
2009,56.3327,-170.67039,1,0,"1"
2009,56.65935,-167.6761,1,6106.71196501114,"1"
2009,56.6694,-167.0706,1,1502.62450523193,"1"
2009,56.65361,-166.44479,1,372.008307736923,"1"
2009,56.64382,-165.8763,1,0,"1"
2009,56.68147,-165.2081,1,55.0323230409939,"1"
2009,56.66877,-164.6297,1,126.246142665479,"1"
2009,56.64455,-164.00681,1,128.685504159853,"1"
2009,56.66742,-163.40199,1,233.078468632054,"1"
2009,56.68972,-162.79581,1,35.0775372805093,"1"
2009,56.68497,-162.1918,1,435.562109580352,"1"
2009,56.66507,-161.6028,1,1285.81799990347,"1"
2009,56.65964,-160.95531,1,980.141935641872,"1"
2009,56.66423,-160.3541,1,1224.2700720847,"1"
2009,56.67446,-159.7401,1,0,"1"
2009,56.64599,-168.2888,1,19289.8297878726,"1"
2009,56.67435,-168.90199,1,10601.3267725812,"1"
2009,56.67339,-169.51801,1,9235.67968396096,"1"
2009,56.68313,-170.15331,1,6976.22043261484,"1"
2009,56.66383,-170.7386,1,5212.03115279654,"1"
2009,56.65073,-171.3437,1,0,"1"
2009,56.66473,-171.9552,1,0,"1"
2009,56.67777,-172.5775,1,0,"1"
2009,56.99063,-167.6994,1,282.715812132889,"1"
2009,56.9983,-167.0842,1,0,"1"
2009,57.00768,-166.4147,1,59.9317888968527,"1"
2009,56.98693,-165.8503,1,0,"1"
2009,57.00166,-165.2149,1,0,"1"
2009,57.00532,-164.6133,1,135.5511702274,"1"
2009,57.00035,-164.0303,1,0,"1"
2009,56.98757,-163.38651,1,120.379533431278,"1"
2009,57.01726,-162.8042,1,441.142047342303,"1"
2009,57.01273,-162.18629,1,167.668379809032,"1"
2009,56.98444,-161.5764,1,272.698981182071,"1"
2009,56.97218,-160.95531,1,986.977431939502,"1"
2009,57.01127,-160.3187,1,179.544522039858,"1"
2009,57.00739,-159.68919,1,111.307695973062,"1"
2009,57.02502,-159.1261,1,0,"1"
2009,56.97626,-168.3411,1,1315.7951930049,"1"
2009,57.0192,-168.9395,1,1481.41361201371,"1"
2009,56.98127,-169.54649,1,10956.4032442834,"1"
2009,56.99606,-170.1572,1,2723.70645824948,"1"
2009,57.00383,-170.7859,1,10818.7240728772,"1"
2009,56.99026,-171.3831,1,9794.16047944567,"1"
2009,56.99882,-172.02521,1,120.878273435758,"1"
2009,57.00449,-172.6395,1,34.8380143066479,"1"
2009,56.98739,-173.2457,1,0,"1"
2009,56.84132,-168.6203,1,993.185844786088,"1"
2009,56.82352,-169.29559,1,25208.2684819984,"1"
2009,56.83575,-169.93739,1,6896.38052743477,"1"
2009,56.83938,-170.53619,1,444.683117343461,"1"
2009,57.34679,-167.75549,1,106.338548402885,"1"
2009,57.34224,-167.11839,1,140.700806164073,"1"
2009,57.31211,-166.4868,1,45.924497617825,"1"
2009,57.32945,-165.88811,1,0,"1"
2009,57.35089,-165.239,1,64.8524486698783,"1"
2009,57.34546,-164.619,1,60.7968313675552,"1"
2009,57.32788,-164.0162,1,202.270248353066,"1"
2009,57.33156,-163.36369,1,100.343653919723,"1"
2009,57.3477,-162.7683,1,344.683171682467,"1"
2009,57.35253,-162.1559,1,78.346032323569,"1"
2009,57.31972,-161.5477,1,1396.55487737632,"1"
2009,57.31512,-160.9016,1,199.924386329427,"1"
2009,57.33077,-160.3214,1,59.9519503600199,"1"
2009,57.3557,-159.65739,1,0,"1"
2009,57.32391,-159.08929,1,67.7939150084421,"1"
2009,57.31789,-158.4133,1,0,"1"
2009,57.31897,-168.3679,1,632.649287472692,"1"
2009,57.34098,-168.98511,1,221.664977707107,"1"
2009,57.35088,-169.58099,1,1793.41414578556,"1"
2009,57.32956,-170.21429,1,0,"1"
2009,57.32547,-170.85451,1,5553.21030144313,"1"
2009,57.3418,-171.47861,1,1089.96940785569,"1"
2009,57.33356,-172.1317,1,18875.8754419123,"1"
2009,57.36145,-172.8143,1,10703.199946718,"1"
2009,57.32133,-173.3483,1,0,"1"
2009,57.1566,-168.6319,1,291.496805093483,"1"
2009,57.18486,-169.3313,1,2839.70758412487,"1"
2009,57.147,-169.9136,1,0,"1"
2009,57.13021,-170.487,1,0,"1"
2009,57.68399,-167.7812,1,0,"1"
2009,57.67058,-167.12151,1,484.145785355647,"1"
2009,57.65619,-166.5114,1,0,"1"
2009,57.66739,-165.8598,1,0,"1"
2009,57.67239,-165.25681,1,0,"1"
2009,57.67947,-164.6207,1,143.739151342285,"1"
2009,57.65004,-164.007,1,342.742084373508,"1"
2009,57.66267,-163.36929,1,46.9520322291985,"1"
2009,57.67922,-162.74879,1,99.8259989456763,"1"
2009,57.69051,-162.1265,1,644.13979583641,"1"
2009,57.66341,-161.4944,1,449.018720401844,"1"
2009,57.70186,-160.929,1,122.876439089596,"1"
2009,57.6766,-160.2746,1,331.608805390377,"1"
2009,57.67421,-159.63451,1,61.5752412349454,"1"
2009,57.64949,-159.0233,1,0,"1"
2009,57.65466,-158.35451,1,0,"1"
2009,57.6445,-168.3981,1,709.523290464899,"1"
2009,57.67712,-169.0146,1,200.930586572719,"1"
2009,57.68071,-169.6331,1,139.287294052157,"1"
2009,57.64481,-170.2616,1,4864.24834487417,"1"
2009,57.6649,-170.8983,1,9877.37030785324,"1"
2009,57.67361,-171.5461,1,3593.56110109911,"1"
2009,57.6684,-172.14639,1,5431.12557079366,"1"
2009,57.68652,-172.8114,1,8478.6450589923,"1"
2009,57.66976,-173.3896,1,3178.84164827085,"1"
2009,57.51229,-168.75751,1,168.309900784614,"1"
2009,57.50568,-169.3651,1,172.997715325249,"1"
2009,57.50874,-169.97211,1,4926.2199526401,"1"
2009,57.50072,-170.58389,1,10830.4081917941,"1"
2009,58.00494,-167.80949,1,337.291689066086,"1"
2009,58.00367,-167.1689,1,0,"1"
2009,57.99022,-166.5302,1,0,"1"
2009,57.99304,-165.90179,1,88.09917366786,"1"
2009,58.01421,-165.2518,1,71.5386248823226,"1"
2009,58.00773,-164.61121,1,302.413362442694,"1"
2009,57.98601,-164.0388,1,179.151554942785,"1"
2009,57.98779,-163.379,1,56.0817858724816,"1"
2009,58.02238,-162.7522,1,337.422315677228,"1"
