"Year","Latitude","Longitude","Area_swept","Biomass","Category"
1985,57.68583,-162.11,1,222.398661216233,"1"
2009,59.34365,-175.7467,1,127.080962546746,"1"
2009,59.33256,-176.3997,1,363.801925113617,"1"
2009,59.33692,-177.0883,1,66.7671846948716,"1"
2009,59.65241,-167.9483,1,277.197139899893,"1"
2009,59.66866,-167.2832,1,51.048330065958,"1"
2009,59.66439,-166.61481,1,96.4779849008832,"1"
2009,59.64108,-165.9321,1,0,"1"
2009,59.64117,-168.62131,1,762.728727412803,"1"
2009,59.68163,-169.26669,1,589.626467123893,"1"
2009,59.69501,-169.9406,1,92.1286421266213,"1"
1985,57.68767,-160.85317,1,663.035999583975,"1"
2009,59.65707,-170.58031,1,0,"1"
2009,59.64814,-171.246,1,0,"1"
2009,59.67791,-171.9024,1,0,"1"
2009,59.67918,-172.5545,1,2105.03251052017,"1"
2009,59.66666,-173.24699,1,2027.03664195634,"1"
2009,59.65522,-173.8535,1,322.003829495787,"1"
2009,59.65921,-174.4456,1,269.246649546564,"1"
2009,59.64416,-175.12309,1,266.27497933164,"1"
2009,59.66821,-175.85629,1,339.94589914876,"1"
2009,59.66624,-176.4968,1,459.299338922785,"1"
1985,57.67,-160.25,1,2349.4354097645,"1"
2009,59.67188,-177.1559,1,986.695523832797,"1"
2009,59.5003,-172.86099,1,1049.32345676771,"1"
2009,59.52391,-173.5018,1,654.99598201355,"1"
2009,60.02067,-167.98621,1,228.763616856526,"1"
2009,59.98901,-168.65021,1,251.795199417613,"1"
2009,59.99721,-169.33031,1,221.684959282952,"1"
2009,60.01262,-169.9774,1,87.939766060129,"1"
2009,59.9833,-170.6328,1,0,"1"
2009,59.98702,-171.30569,1,0,"1"
2009,59.99068,-171.9442,1,68.7669133750301,"1"
1985,57.657,-159.63317,1,395.877579874703,"1"
2009,60.00884,-172.6208,1,0,"1"
2009,60.01942,-173.3165,1,210.930647384882,"1"
2009,59.9944,-173.9381,1,1823.99003163147,"1"
2009,59.98216,-174.6183,1,478.754442246991,"1"
2009,59.99619,-175.2868,1,200.885738637118,"1"
2009,60.00026,-175.9651,1,532.421989826482,"1"
2009,59.97563,-176.71339,1,209.70959984885,"1"
2009,60.00445,-177.2341,1,121.117791778083,"1"
2009,60.00468,-177.94099,1,2360.43705776362,"1"
2009,59.84449,-172.2316,1,0,"1"
1985,57.67467,-159.01317,1,1666.37153231938,"1"
2009,59.83571,-172.9192,1,1020.14545159161,"1"
2009,59.82994,-173.5854,1,2253.14794234267,"1"
2009,59.82505,-174.23869,1,741.421996597883,"1"
2009,60.33419,-168.00639,1,0,"1"
2009,60.33153,-167.29671,1,0,"1"
2009,60.31624,-168.68539,1,405.981723950377,"1"
2009,60.30956,-169.3569,1,69.5713749802348,"1"
2009,60.33268,-169.9863,1,0,"1"
2009,60.31486,-170.6572,1,0,"1"
2009,60.32349,-171.3768,1,118.311965468206,"1"
1985,57.63317,-158.36983,1,548.777898902748,"1"
2009,60.31919,-172.0652,1,172.601736972014,"1"
2009,60.30543,-173.3777,1,0,"1"
2009,60.32549,-174.071,1,2759.40662824036,"1"
2009,60.33554,-174.68559,1,1302.85282936191,"1"
2009,60.32301,-175.4095,1,478.246959594924,"1"
2009,60.32519,-176.02969,1,362.000854267245,"1"
2009,60.33735,-176.6891,1,212.467969036907,"1"
2009,60.32071,-177.39481,1,257.427429818659,"1"
2009,60.17046,-172.34891,1,77.7466647446499,"1"
2009,60.16682,-173.00079,1,0,"1"
1985,57.6625,-168.411,1,186.190016334454,"1"
2009,60.14152,-173.77229,1,1145.88290256618,"1"
2009,60.15996,-174.36,1,439.698563721483,"1"
2009,60.65464,-171.4388,1,0,"1"
2009,60.66264,-172.1331,1,0,"1"
2009,60.65132,-172.7252,1,0,"1"
2009,60.70124,-173.46581,1,404.133273310689,"1"
2009,60.6791,-174.1223,1,431.303331338098,"1"
2009,60.65165,-174.7962,1,1053.1652577296,"1"
2009,60.65267,-175.4612,1,703.916252733923,"1"
2009,60.69207,-176.213,1,348.521670611063,"1"
1985,57.662,-169.03483,1,78.8078637282394,"1"
2009,60.66762,-176.77361,1,572.087034091645,"1"
2009,60.67192,-177.483,1,208.18921617234,"1"
2009,60.66665,-178.1759,1,192.100648129588,"1"
2009,60.98772,-171.4859,1,0,"1"
2009,61.00445,-172.14079,1,0,"1"
2009,61.01342,-172.82001,1,74.824202503581,"1"
2009,60.99223,-173.49271,1,0,"1"
2009,61.01538,-174.18311,1,0,"1"
2009,60.98701,-174.88091,1,0,"1"
2009,60.9927,-175.5598,1,1685.88346557713,"1"
1985,57.665,-169.60283,1,0,"1"
2009,61.01132,-176.3071,1,603.212180747176,"1"
2009,61.00875,-176.9635,1,399.756752885104,"1"
2009,61.01022,-177.6282,1,104.288653519635,"1"
2009,61.33232,-173.631,1,0,"1"
2009,61.33205,-174.3549,1,0,"1"
2009,61.32271,-175.02271,1,0,"1"
2009,61.33315,-175.5939,1,0,"1"
2009,61.32629,-176.30051,1,647.266250471358,"1"
2009,61.34161,-176.9827,1,228.031335232087,"1"
2009,61.65467,-173.66701,1,0,"1"
1985,57.608,-170.27367,1,0,"1"
2009,61.66692,-174.4268,1,0,"1"
2009,61.67258,-175.0766,1,0,"1"
2009,61.66663,-175.8067,1,0,"1"
2009,61.64729,-176.4677,1,275.783918911909,"1"
2009,62.00298,-173.7439,1,0,"1"
2009,62.00484,-174.4736,1,0,"1"
2009,62.00348,-175.1588,1,0,"1"
2009,62.00888,-175.86,1,0,"1"
2009,54.68347,-165.129,1,63.7302184631939,"1"
2010,55.00095,-166.92657,1,0,"1"
1985,57.6535,-170.89833,1,0,"1"
2010,55.0019,-166.32417,1,98.2201612126853,"1"
2010,54.97447,-165.757,1,46.2592674802343,"1"
2010,54.99682,-165.12122,1,0,"1"
2010,55.03365,-164.58513,1,0,"1"
2010,54.83442,-165.49247,1,0,"1"
2010,55.33618,-167.54818,1,91.1179585868225,"1"
2010,55.32208,-166.95893,1,0,"1"
2010,55.32893,-166.33632,1,0,"1"
2010,55.32223,-165.78415,1,0,"1"
2010,55.33777,-165.16133,1,293.268225041512,"1"
1985,57.66633,-171.54783,1,223.083506292311,"1"
2010,55.34575,-164.57842,1,289.381060609871,"1"
2010,55.34085,-164.02772,1,620.276727859801,"1"
2010,55.32478,-163.43092,1,0,"1"
2010,55.65835,-167.58105,1,342.814053912452,"1"
2010,55.6859,-166.99317,1,0,"1"
2010,55.64988,-166.38378,1,0,"1"
2010,55.65345,-165.80338,1,45.2468762548845,"1"
2010,55.67847,-165.16368,1,45.9292922548083,"1"
2010,55.67692,-164.59102,1,140.874820138646,"1"
2010,55.67523,-163.98782,1,203.509888519236,"1"
1985,57.66667,-172.18033,1,1106.23495429436,"1"
2010,55.65693,-163.41073,1,180.456096019097,"1"
2010,55.67462,-162.80788,1,0,"1"
2010,55.66142,-168.18833,1,681.212624163871,"1"
2010,56.0207,-167.61128,1,0,"1"
2010,56.01722,-167.00655,1,935.377144470715,"1"
2010,55.98877,-166.40393,1,403.522905527186,"1"
2010,55.99242,-165.78763,1,145.173921990805,"1"
2010,56.01818,-165.18088,1,574.19753640687,"1"
2010,56.01172,-164.58473,1,335.64688692847,"1"
2010,55.98522,-164.03337,1,102.680536920094,"1"
1985,57.6685,-172.81633,1,10179.9905679295,"1"
2010,55.98522,-163.3915,1,491.891972327952,"1"
2010,56.00422,-162.8062,1,319.08186035106,"1"
2010,56.01248,-162.23047,1,3561.12776321055,"1"
2010,56.01823,-168.23763,1,508.238254766673,"1"
2010,56.32025,-167.65523,1,388.173762407468,"1"
2010,56.34507,-167.02672,1,851.888553345437,"1"
2010,56.3258,-166.41685,1,343.657311860637,"1"
2010,56.32438,-165.80385,1,698.008474971062,"1"
2010,56.34622,-165.20428,1,160.306086644254,"1"
2010,56.34938,-164.58317,1,641.497901141692,"1"
1985,57.6705,-173.40633,1,5614.01632516471,"1"
2010,56.31975,-163.96402,1,737.037197161696,"1"
2010,56.32057,-163.41475,1,663.247882685042,"1"
2010,56.34408,-162.79568,1,0,"1"
2010,56.34735,-162.18957,1,102.882584726727,"1"
2010,56.31665,-161.63935,1,977.153794157678,"1"
2010,56.32808,-161.00963,1,898.714871782767,"1"
2010,56.31765,-168.24258,1,0,"1"
2010,56.33168,-168.85372,1,234.250964477679,"1"
2010,56.3558,-169.43462,1,1041.21014778651,"1"
2010,56.33602,-170.02742,1,726.332462468748,"1"
1985,57.50117,-168.751,1,304.776334066007,"1"
2010,56.32455,-170.66317,1,516.974513303645,"1"
2010,56.6852,-167.66703,1,392.406169056113,"1"
2010,56.66863,-167.10032,1,254.305849661748,"1"
2010,56.6614,-166.44138,1,894.042519717057,"1"
2010,56.65633,-165.8431,1,56.4046955590216,"1"
2010,56.67988,-165.21595,1,469.379200243071,"1"
2010,56.67777,-164.6067,1,103.02664189226,"1"
2010,56.64557,-164.00467,1,0,"1"
2010,56.65897,-163.37835,1,0,"1"
2010,56.69098,-162.79222,1,0,"1"
1985,57.49683,-169.2105,1,0,"1"
2010,56.67515,-162.18938,1,0,"1"
2010,56.64977,-161.59545,1,107.929152580882,"1"
2010,56.67088,-160.96288,1,0,"1"
2010,56.6664,-160.35235,1,1601.99064277847,"1"
2010,56.68552,-159.75933,1,475.316202976671,"1"
2010,56.6454,-168.29017,1,416.212254966926,"1"
2010,56.66413,-168.9198,1,139.680782034854,"1"
2010,56.67795,-169.48525,1,149.887319067937,"1"
2010,56.66407,-170.11192,1,464.190814142285,"1"
2010,56.6565,-170.7461,1,487.105672884106,"1"
1985,57.49383,-169.99267,1,0,"1"
2010,56.65298,-171.33573,1,284.848270551085,"1"
2010,56.66605,-171.94635,1,610.887839329106,"1"
2010,56.68613,-172.55913,1,678.411691784036,"1"
2010,57.00928,-167.70317,1,305.621504022902,"1"
2010,57.01773,-167.09038,1,0,"1"
2010,56.98818,-166.46585,1,66.5124168549843,"1"
2010,56.98497,-165.84658,1,174.431371389545,"1"
2010,57.00995,-165.22507,1,62.3394808282054,"1"
2010,57.01418,-164.59957,1,64.295836939002,"1"
2010,56.9755,-164.04518,1,54.645702685958,"1"
1985,57.53117,-170.4095,1,434.412575874579,"1"
2010,56.98705,-163.38835,1,0,"1"
2010,57.01523,-162.79528,1,0,"1"
2010,57.01417,-162.1687,1,504.49542024303,"1"
2010,56.97602,-161.58227,1,0,"1"
2010,56.98043,-160.9652,1,0,"1"
2010,57.00165,-160.32503,1,508.533019750682,"1"
2010,57.01657,-159.6965,1,368.865156244743,"1"
2010,57.01368,-159.14008,1,2353.75975794003,"1"
2010,56.99288,-168.3423,1,459.645738538274,"1"
2010,56.99665,-168.95327,1,0,"1"
1985,57.99267,-167.7985,1,862.059515369539,"1"
2010,56.98777,-169.57732,1,0,"1"
2010,57.0175,-170.13445,1,10842.7723911784,"1"
2010,57.00203,-170.76598,1,1461.07024775926,"1"
2010,56.99827,-171.39187,1,632.184532166238,"1"
2010,57.01075,-171.98375,1,766.819101540169,"1"
2010,56.99532,-172.6018,1,552.001643691168,"1"
2010,56.99318,-173.23905,1,64.2491686847635,"1"
2010,56.82317,-168.621,1,3380.24332412574,"1"
2010,56.8451,-169.29415,1,702.268243812239,"1"
2010,56.84522,-169.91827,1,2445.4604197482,"1"
1985,57.995,-167.16133,1,334.31754439949,"1"
2010,56.83467,-170.4464,1,755.168408172855,"1"
2010,57.34273,-167.73945,1,70.8114583135023,"1"
2010,57.32272,-167.11877,1,0,"1"
2010,57.3202,-166.48458,1,307.099896991313,"1"
2010,57.32115,-165.86723,1,169.711601622927,"1"
2010,57.34807,-165.23485,1,165.789739382868,"1"
2010,57.33808,-164.61882,1,312.78412928326,"1"
2010,57.3207,-164.00352,1,0,"1"
2010,57.32067,-163.38392,1,118.192342757281,"1"
2010,57.3415,-162.75698,1,607.203155498868,"1"
1985,57.98833,-166.54317,1,847.28330784659,"1"
2010,57.34732,-162.15412,1,6014.78141939161,"1"
2010,57.31543,-161.51898,1,266.836846867203,"1"
2010,57.32097,-160.93078,1,3095.95347540126,"1"
2010,57.33262,-160.30358,1,610.489789695193,"1"
2010,57.36495,-159.6644,1,136.999457816918,"1"
2010,57.31005,-159.06683,1,830.80915008472,"1"
2010,57.32308,-158.4166,1,1083.72353036519,"1"
2010,57.32015,-168.36822,1,241.147969467904,"1"
2010,57.32462,-168.96468,1,1781.94666371639,"1"
2010,57.34817,-169.59555,1,4139.60452773312,"1"
1985,57.99733,-165.903,1,509.872238397595,"1"
2010,57.32662,-170.2395,1,748.626009516082,"1"
2010,57.35447,-170.82363,1,638.354074750811,"1"
2010,57.34432,-171.4422,1,2363.89989296429,"1"
2010,57.32612,-172.0671,1,733.720245319966,"1"
2010,57.33667,-172.8111,1,374.215108941618,"1"
2010,57.30292,-173.32398,1,271.615695299024,"1"
2010,57.15438,-168.63488,1,816.671057496157,"1"
2010,57.18548,-169.3175,1,331.029379618982,"1"
2010,57.17468,-169.86835,1,1817.24313672596,"1"
2010,57.09658,-170.46602,1,0,"1"
1985,57.999,-165.22983,1,563.762758303138,"1"
2010,57.68305,-167.77032,1,294.392974668293,"1"
2010,57.68273,-167.1419,1,448.585265667845,"1"
2010,57.6477,-166.50762,1,268.435022657335,"1"
2010,57.65233,-165.89042,1,0,"1"
2010,57.67633,-165.25187,1,0,"1"
2010,57.6842,-164.62168,1,0,"1"
2010,57.64192,-164.00568,1,229.695381272421,"1"
2010,57.65483,-163.36538,1,259.27160711721,"1"
2010,57.68525,-162.75318,1,162.017599939297,"1"
2010,57.64483,-162.14365,1,187.425072487073,"1"
1985,57.98967,-164.6215,1,2696.95550569676,"1"
2010,57.64048,-161.48685,1,143.778427234138,"1"
2010,57.6559,-160.88428,1,322.399597859416,"1"
2010,57.68525,-160.26065,1,140.300492974329,"1"
2010,57.67757,-159.63468,1,406.910666209161,"1"
2010,57.65008,-159.03282,1,683.587856801276,"1"
2010,57.65588,-158.36512,1,3641.02447390887,"1"
2010,57.6541,-168.39975,1,2648.75234983065,"1"
2010,57.67215,-169.0325,1,224.334504642248,"1"
2010,57.65792,-169.63665,1,214.707095490441,"1"
2010,57.66352,-170.266,1,1431.36418679055,"1"
1985,57.98767,-163.98583,1,782.966246283549,"1"
2010,57.67113,-170.87368,1,3108.31883878954,"1"
2010,57.6454,-171.54287,1,852.793715727129,"1"
2010,57.68,-172.19693,1,1293.52704109585,"1"
2010,57.65213,-172.78325,1,199.733603956214,"1"
2010,57.66797,-173.3911,1,377.174668517257,"1"
2010,57.48798,-168.75178,1,373.393266432449,"1"
2010,57.50008,-169.34367,1,0,"1"
2010,57.49835,-169.96427,1,56.0928319911057,"1"
2010,57.49643,-170.55735,1,3312.31651720609,"1"
2010,58.00965,-167.80507,1,398.967208502367,"1"
1985,58.01667,-162.73517,1,2355.13538400013,"1"
2010,58.01423,-167.16785,1,656.446918438421,"1"
2010,57.99098,-166.52775,1,576.240992385345,"1"
2010,57.98882,-165.90412,1,158.919703963308,"1"
2010,58.0176,-165.25325,1,456.302625460908,"1"
2010,58.01653,-164.61663,1,0,"1"
2010,57.98288,-164.0082,1,136.118419930667,"1"
2010,57.98952,-163.37885,1,1171.84542998359,"1"
2010,58.01985,-162.74737,1,2450.09167607148,"1"
2010,57.97405,-162.13242,1,567.822989343497,"1"
2010,58.00245,-161.48235,1,1107.88488637374,"1"
1985,58.0155,-162.11183,1,852.633488260692,"1"
2010,57.98537,-160.86663,1,0,"1"
2010,58.00868,-160.18933,1,607.973892270384,"1"
2010,58.01057,-159.60203,1,104.963051106597,"1"
2010,57.98817,-158.93512,1,491.705955830678,"1"
2010,57.98402,-158.32827,1,956.769960898807,"1"
2010,57.99965,-168.45828,1,0,"1"
2010,58.0014,-169.097,1,0,"1"
2010,58.00017,-169.7249,1,88.1682746688731,"1"
2010,58.00168,-170.37097,1,362.192346068989,"1"
2010,57.99827,-171.00797,1,1014.31595744435,"1"
1985,58.01033,-161.56083,1,643.327237730452,"1"
2010,57.97872,-171.60023,1,709.534712619502,"1"
2010,57.99917,-172.29402,1,2001.34548892033,"1"
2010,58.01147,-172.8669,1,87.2274072665941,"1"
2010,57.98648,-173.45595,1,1002.91268337458,"1"
2010,57.81798,-168.73752,1,393.31327784473,"1"
2010,57.83157,-169.31233,1,0,"1"
2010,57.84035,-169.95332,1,514.934585901686,"1"
2010,57.85343,-170.59793,1,799.66159521595,"1"
2010,58.33757,-167.85218,1,801.054283440647,"1"
2010,58.34617,-167.19285,1,285.321867022056,"1"
1985,57.9985,-160.83267,1,1230.2510719748,"1"
2010,58.32432,-166.56127,1,295.559587939386,"1"
2010,58.3217,-165.90465,1,0,"1"
2010,58.3488,-165.28907,1,81.5765203126765,"1"
2010,58.35073,-164.63923,1,943.311365129976,"1"
2010,58.323,-163.99063,1,596.733679631053,"1"
2010,58.32043,-163.36793,1,230.266486094371,"1"
2010,58.35337,-162.71118,1,662.922128926096,"1"
2010,58.32745,-162.02777,1,0,"1"
2010,58.33355,-161.40295,1,2297.75832989953,"1"
2010,58.32452,-160.7476,1,212.044027128666,"1"
1985,57.99,-160.22833,1,332.36116263362,"1"
2010,58.28193,-159.96933,1,95.2961170729256,"1"
2010,58.3435,-159.55223,1,0,"1"
2010,58.3286,-168.51185,1,66.7137358290636,"1"
2010,58.34862,-169.12087,1,0,"1"
2010,58.3568,-169.74183,1,0,"1"
2010,58.32095,-170.34607,1,1503.39443285262,"1"
2010,58.32948,-171.04828,1,630.169374843694,"1"
2010,58.32585,-171.67162,1,2407.55025480782,"1"
2010,58.34665,-172.3129,1,543.897068894443,"1"
2010,58.34633,-172.92768,1,1560.27096295336,"1"
1985,57.986,-159.61333,1,1546.97957621693,"1"
2010,58.32187,-173.56598,1,2768.07717904856,"1"
2010,58.32403,-174.29275,1,637.257614689398,"1"
2010,58.66247,-167.88273,1,131.616981315426,"1"
2010,58.66682,-167.25633,1,198.123589215489,"1"
2010,58.6634,-166.55767,1,98.369232897583,"1"
2010,58.65128,-165.92888,1,282.79637545366,"1"
2010,58.68892,-165.32418,1,497.507616494618,"1"
2010,58.68012,-164.6521,1,0,"1"
2010,58.65238,-164.02345,1,621.100269013114,"1"
2010,58.65422,-163.35712,1,1237.31560152463,"1"
1985,58.00583,-158.92083,1,165.639207839382,"1"
2010,58.67807,-162.71217,1,2033.56463137906,"1"
2010,58.6782,-168.48328,1,64.365574502222,"1"
2010,58.68025,-169.138,1,178.445306339162,"1"
2010,58.68585,-169.78417,1,73.7414958135576,"1"
2010,58.65498,-170.421,1,0,"1"
2010,58.66665,-171.06042,1,2495.64006186494,"1"
2010,58.66598,-171.68427,1,1601.3561926128,"1"
2010,58.66883,-172.35597,1,454.760777113818,"1"
2010,58.67822,-172.9991,1,2410.07374581707,"1"
2010,58.65285,-173.6119,1,1170.97299830052,"1"
1985,57.989,-158.32917,1,2895.36046463519,"1"
2010,58.6543,-174.25568,1,564.705971481036,"1"
2010,58.68483,-174.9437,1,224.481341846311,"1"
2010,58.666,-175.5106,1,130.124830941464,"1"
2010,58.66598,-176.18288,1,193.354211466105,"1"
2010,58.66548,-176.8137,1,0,"1"
2010,59.00103,-167.86188,1,0,"1"
2010,59.01855,-167.2477,1,76.1911995667596,"1"
2010,58.9837,-166.57915,1,74.0718421754644,"1"
2010,58.98782,-165.9313,1,511.728095208118,"1"
2010,59.02578,-165.29898,1,0,"1"
1985,57.9985,-168.44933,1,675.57053758658,"1"
2010,59.01755,-164.6518,1,0,"1"
2010,58.98447,-164.00567,1,0,"1"
2010,58.97653,-163.35198,1,0,"1"
2010,59.00412,-168.56533,1,149.370094568498,"1"
2010,59.00242,-169.19775,1,300.527791477601,"1"
2010,58.99952,-169.81352,1,0,"1"
2010,58.9996,-170.46327,1,0,"1"
2010,58.99992,-171.10603,1,0,"1"
2010,58.99968,-171.75587,1,1583.3534495923,"1"
2010,59.00032,-172.40567,1,1492.64078633688,"1"
1985,57.999,-169.092,1,354.715652292223,"1"
2010,59.00925,-173.0988,1,494.442554350773,"1"
2010,58.99785,-173.73768,1,12988.7798219785,"1"
2010,59.00425,-174.41502,1,438.388226580877,"1"
2010,59.00897,-175.02485,1,466.446312089256,"1"
2010,58.99963,-175.7548,1,346.546092480738,"1"
2010,59.00148,-176.35183,1,2765.39818420392,"1"
2010,58.99207,-176.95065,1,784.110934570402,"1"
2010,59.00123,-177.57362,1,72.1832776283253,"1"
2010,59.33528,-167.95718,1,65.3004543146984,"1"
